식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
능동미나리 성수지점,사부작사부작유니,715,2026.03.27,1번째 방문,영수증,"미나리 곰탕 (15,000원) 말 그대로 미나리가 정말 많이 들어있는 맑은 고기 곰탕입니다. 향긋한 미나리 덕분에 곰탕이지만 느끼하거나 니글거리지 않고 상큼하며 아삭한 식감이 특징이었어요. 안에 들어있는 고기도 부드러워서 같이 먹기 좋았습니다.",136,True
능동미나리 성수지점,주르댕댕,377,2026.03.22,1번째 방문,영수증,존맛탱이에요,6,True
능동미나리 성수지점,rkdmf11,2822,2026.03.21,1번째 방문,영수증,ㅇ ㅇ,3,False
능동미나리 성수지점,wosjz123,2853,2026.03.21,1번째 방문,영수증,ㅇ ㅇ,3,False
능동미나리 성수지점,수염씨,1139,2026.03.21,1번째 방문,영수증,육회비빔밥 맛있다고해서 같이시켰는데 슴슴하니 맛있었어요 2명은 자리가 좀 좁을수 있어요 육전도 수육도 전골도 맛있다는데 다음에 꼭 재방문!!!,79,True
능동미나리 성수지점,아드리비툼,3056,2026.03.21,1번째 방문,영수증,ㅇㅇ,2,False
능동미나리 성수지점,yus****,439,2026.03.17,1번째 방문,영수증,11시에갔더니빈자리가 많았어용 미나리 먹으러 간줄알았는데 결국 고기먹고왔어요. 메뉴마다 깨알같이 맛있네요 직원들도 신속하게 응대해주시고 실내가 좀 미로갔지만ㅋㅋㅋ 나름 재밌네요 일부자리는 옆자리랑 너무 가까워서 식사중에 옆테이블분이 나가일때 자꾸 엉덩이가 테이블에…ㅋㅋㅋ 장사가너무 잘되서.그런가바요 나오니 줄이….. 저렴하지 않은 가격인디…👍,192,False
능동미나리 성수지점,sswdi,2114,2026.03.15,1번째 방문,예약,미나리특곰탕 육회비빔밥 최고,15,True
능동미나리 성수지점,임미명,74,2026.03.15,3번째 방문,영수증,"성수 돌아다니다가 방문 했어요 *｡٩(* ॑ᗜ ॑* )و*｡ 웨이팅이 많아보였지만 1,2층 테이블 갯수가 많아서 그런지 금방 빠져서 10분도 안기다리고 먹었어요! 메뉴는 2분도 채 안되서 바로 나왔고 뜨거우니 조심하세요 ⸝⁺✧₍ᐢ..ᐢ₎♡̷ ₌₃ 미나리 곰탕은 고기가 크고 양이 많아서 남겼구… 육전은 싹 - 먹었어요! (최애♡̆̎) 기본찬인 미나리찬은 오늘따라 넘넘 맛있어서 리필했는데 석박지는 시큼하지만 무 자체가 덜 익은 맛이였어요ㅜㅜㅜ.. 그래도 맛있어서 혼자 두 덩이나 먹었어요 ㅋㅋ 날 풀리기 전까진 전골이나 곰탕 먹으러 자주 방문하다가 날 풀리면 육비나 왕창 먹을거에요 (͒˶´⚇`˵)͒୭ 🐽💓",339,False
능동미나리 성수지점,Positivelady,1351,2026.03.12,1번째 방문,영수증,깔끔,2,True
