식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
홍대 육지,소연4,47,2026.04.26,1번째 방문,영수증,고기가 너무너무 맛있어서 먹다가 추가주문 했어요💋 직접 구워주시는데 직원분들 정말 친절하시고 정성껏 구워주셔서 좋았어요!! 찬도 너무 맛있었고 차돌된찌 시켯는데 이건 필수로 시키셔야해요!!! 마포구 오셧으면 추천드려요❤️,123,True
홍대 육지,안녕친구야32,23,2026.04.26,1번째 방문,영수증,계획없이 방문했는데 너무 만족스러운 식사였습니다 직원분들도 너무 친절하시고 상차림 구성도 만족스럽습니다 맛있게 잘 먹었습니다 ㅎㅎ,72,True
홍대 육지,AW15,21,2026.04.25,1번째 방문,영수증,행복했습니다 좋은 사람들과ㅎ.ㅎ 최고의 고기집이에요.,29,True
홍대 육지,dab****,39,2026.04.25,1번째 방문,영수증,고기 질도 좋고 반찬도 깔끔하니 맛있습니다 ㅎㅎ 폭탄계란찜도 맛있으니 함께 먹으면 좋을 것 같아요 !!🌝🐷,59,True
홍대 육지,sy21022,24,2026.04.25,1번째 방문,영수증,친절하시고 깔끔하고 분위기도너무좋아요,20,True
홍대 육지,갱38,84,2026.04.25,1번째 방문,영수증,오 그간 먹은 고기 중에 진짜 좋았던 것 같아용ㅎㅎ 친절하게 구워주시고 하나하나 신경써주셔서 더 기분좋게 나옵니다 감사해용,68,True
홍대 육지,따오기52,3,2026.04.25,1번째 방문,영수증,고기 원물이 너무 좋은 게 눈에 보였고 홀 서버분들의 친절한 응대와 그릴링 서비스가 너무 맘에 들었습니다!! 고기 너무너무너무 맛있어요!!,77,True
홍대 육지,망개단,420,2026.04.25,2번째 방문,영수증,고기 생각 나는 날에는 육지 🍖 늘 맛있어요💛,25,True
홍대 육지,먹으니,19,2026.04.25,1번째 방문,영수증,고기 질도 좋고 분위기도 좋아서 방문하기 너무 좋았어요!,31,True
홍대 육지,아영아인맘,10,2026.04.25,1번째 방문,영수증,고기가 엄청 부드럽고 맛있어요~!! 친절하고 잘 응대해주시고 찐맛 고기집 입니다 !!!,48,True
홍대 육지,이끼17,13,2026.04.25,1번째 방문,영수증,"고기 다 구워주시고 고기 맛있어요. 고기 다먹고 채소도 구워 먹었는데, 채소도 맛있어요. 특히 양파가 너무 달았어요 정보 없이 웨이팅 딱 없을때 들어왔는데, 맛있게 먹고 갔어요",98,True
홍대 육지,이민성6613,36,2026.04.25,1번째 방문,영수증,고기 질이 좋고 잡내 없이 깔끔해서 먹는 내내 만족스러웠어요 직원분들이 불 조절도 잘해주시고 응대가 빠르고 친절합니다 반찬 구성도 알차고 계속 리필해주셔서 편하게 먹었네요 전체적으로 분위기도 좋아서 다음에 또 방문하고 싶은 집이에요,129,True
홍대 육지,지요미12,35,2026.04.25,3번째 방문,영수증,오랜만에 방문한 육지! 늘 실패없는곳! 맛있어요!,27,True
홍대 육지,emi****,62,2026.04.24,1번째 방문,영수증,고기 너무 맛있고 너무 친절하세요!! 홍대 고기집 중에서 고기 제일 맛있어요 너무 친절하셔서 너무 감사해요!!! 또 올꺼 같아요!!,73,True
홍대 육지,son****,24,2026.04.24,1번째 방문,영수증,너무 맛있네요! 또 와볼것 같습니다 ㅎㅎ,22,True
홍대 육지,또니로티,47,2026.04.24,1번째 방문,영수증,원래 맛있던 육지 고기 먹으러 왔어영 다시먹어도 맛있네용 삼겹살 도랐음 깍뚝 볶음밥이랑 치즈계란찜 꼭 먹어주기에용💓,64,True
홍대 육지,로디릿,33,2026.04.24,1번째 방문,영수증,너무 맛있어요!!!!! 합정 오면 또 오겠슴니당🫡🫡😀😄,30,True
홍대 육지,말랑콩떡원진,40,2026.04.24,1번째 방문,영수증,사람이 많아서 정신없긴한데 구워줘서 좋네요 다행히 웨이팅 많이 안기다리고 먹었어요 돈대갈비 한정이던데 이게 맛있어요 다음에 또 오면 돈대갈비로~~,81,True
홍대 육지,오잉731,7,2026.04.24,1번째 방문,영수증,"고기를 구워주셔서 먹는 내내 편했고, 주문한 메뉴 모두 넘 마싯어용! 조만간 또 방문할 것 같은 곳입니다🥹",59,True
홍대 육지,임나낙,50,2026.04.24,1번째 방문,영수증,금요일밤에 운 좋게 바로 들어왔어요! 반찬 너무 마싯고 고기도 완전 최고 ㅠㅠ 다 구워주셔서 넘 편했어요 ㅎㅎ,61,True
홍대 육지,초코바나나딸기쉐이크,31,2026.04.24,1번째 방문,영수증,레전드존마탱 내가 먹은 고기 중에 돈대갈비가 미띤꿈에도 나와버릴 각이며 묵은지 두루찌개는 할머니 손맛이 느껴지고 등심 볶음밥으로 극락 간접 체험까지 스근하게 해버리니 이보다 더 맛있는 한상일 수가 없겠구나!,115,False
홍대 육지,Se현,47,2026.04.23,1번째 방문,영수증,친구들이랑 밥 먹으려고 방문했는데 기대 안했는데 매우 맛있어요… 고기도 질이 좋고 직원분들도 깔끔하게 고기 잘 구워주십니당 ! 특히 후식으로 한우볶음밥(매운맛) 이거 꼭 추천이에요…!!,103,True
홍대 육지,mmmmxxi,29,2026.04.23,1번째 방문,영수증,지인추천으로 왔는데 너무너무 맛있어요! 고기질도 너무 좋고.. 삼겹살인데 사르르 녹아요ㅠ... 진심 계란찜 제발 시켜주세요ㅠㅠ 보통 고깃집 다 덥고 그런데 여긴 심지어 시원해서 맛도리로 즐길 수 있는 곳.... 왜 유명한지 알꺼같아요..💗,133,True
홍대 육지,Diohi,14,2026.04.22,2번째 방문,영수증,지난번 먹고 벌써 두번째 방문한 곳 ㅎㅎ 오늘은 동료분들이랑 회식하러 다시 방문했어요. 여기 오시면 꼭 계란찜 드셔보세요. 밥처럼 먹느라 두번이나 시켜먹었네요 :) (먹느라 집중해서 못찍었지만) 직원분들이 고기도 구워주시고 너무 친절하셔요. 고기 굽기도 완전 딱🤍 잘되는 식당은 다 이유가 있는 듯 합니다 ㅎㅎ,173,True
홍대 육지,nmn****,16,2026.04.22,1번째 방문,영수증,양도 많고 완전 맛있어요 맛집이에요 강추!! 사이드도 종류도 많고 좋습니다!!,43,True
홍대 육지,수비아자좌,54,2026.04.22,1번째 방문,영수증,넘 맛더리.입니다 또올거같아요,16,True
홍대 육지,연두루밍,42,2026.04.22,1번째 방문,영수증,"돈대갈비,삼겹살,벌집덧살 먹었는데 고기가 다 질이 좋고 너무 맛있었어요!! 사진을 깜빡했지만 들기름막국수와 같이 나오는 냉면육수가 소화제처럼 싹 내려줍니다 ㅎㅎ 사이드로 볶음밥이랑 육회,들기름막국수 추천해요!",116,True
홍대 육지,Meongg,59,2026.04.21,1번째 방문,영수증,구워주시고 넘 맛있어요!! 🤍 그리고 넘 깨끗하게 관리되어 있어서 좋아요 🤍🤍,43,True
홍대 육지,Lovable2,166,2026.04.20,1번째 방문,영수증,삼겹살이랑 땡초국수 먹었는데 고기도 쫀쫀하고 두툼해서 넘 맛있어요! 직원분들도 친절하시구 매장도 넓고 고깃집인데도 불구하고 쾌적한 느낌이라 좋네요 !!,84,True
홍대 육지,browneyed0988,10,2026.04.20,1번째 방문,영수증,친절하시고 고기맛있고 사이드 계란찜 맛있어용 분위기좋고 매우 만족입니다,39,True
홍대 육지,뇨료룡,21,2026.04.20,1번째 방문,예약,여기 진짜 위험한 가게예요. 고기 먹으러 갔다가 직원분들 비주얼에 먼저 구워지고 왔습니다… 아니 직원분들이 왜 이렇게 잘생기신 거죠? 삼겹살 굽는 손길은 프로인데 얼굴은 아이돌이세요;; 고기 익는 거 기다리다가 제 마음이 먼저 익어버렸어요ㅋㅋ,135,True
홍대 육지,주니룽,20,2026.04.20,1번째 방문,영수증,고기질도 좋고 너무맛있는데 직원분들까지 너무친절하니까 다시방문하고싶어지는!!! 너무잘먹었어요 다음에또올거에요🤭,61,True
홍대 육지,호두귀요밍,50,2026.04.20,1번째 방문,영수증,리뷰가 너무 좋아서 기대하면서 왔는데 왜 좋은지 알 것 같아요 너무 맛있어요…. 고기 부드럽고 반찬도 맛있고ㅜㅜ 월요일인데도 꽉차서 웨이팅 생겼네요..! 자주 와야겠어요!,95,True
홍대 육지,Lisamin2400,9,2026.04.19,1번째 방문,영수증,나오자마자 너무 맛있게 먹느라 사진을 못찍었네욤 너무 맛있어요! 추천해용,40,True
홍대 육지,dusdn36,55,2026.04.19,1번째 방문,영수증,고기 구워주셔서 편하게 먹었어요 맛있게 잘 먹었습니다!!!,32,True
홍대 육지,ㅈㅁㄸㄲ,23,2026.04.19,1번째 방문,영수증,매장이깔끔하고넓어요! 인기있는덴이유가있네요:) 직접 맛있게 구워주셔서 잘먹었습니다!! 재방문했는데 또또또올 의사100%!!,68,True
홍대 육지,가을7774,43,2026.04.19,1번째 방문,영수증,고기도 맛있고 밑반찬도 너무 맛있어요 다른 식사메뉴들도 너무 맛있어서 여러가지 먹었네용 잘먹구 갑니다 합정오면 또 먹으러 올거같아용,73,True
홍대 육지,뵤은,33,2026.04.19,1번째 방문,영수증,완전 맛있습니다!! 다음에 또 오고 싶어요! 직원분들도 친절하세요!,37,True
홍대 육지,용숑,43,2026.04.19,1번째 방문,영수증,고기 구워주시는데 너무 잘 구워주셔서 진짜 맛있게 먹었습니당 ㅠㅠ 계란찜이랑 막국수도 맛있어용,52,True
홍대 육지,정범수14,15,2026.04.19,1번째 방문,영수증,여자친구와 방문해서 맛있게 먹었습니다~~,22,True
홍대 육지,ald****,21,2026.04.18,1번째 방문,영수증,합정 삼겹살 맛집 무조건 여기임 진짜 맛있음👍👍👍,27,True
홍대 육지,joo****,5,2026.04.18,1번째 방문,영수증,오랜만에 홍대 와서 먹었는데 너무 고기질도 좋고 맛도 좋았습니다!! 다음에 또 오고싶은 맛이에요~~~ 번창하십셔!!,64,True
홍대 육지,san****,25,2026.04.18,1번째 방문,영수증,고기가 맛있고 직원 분들이 친절하십니다. 맛은 두말하면 잔소리고 고기의 질이 매우 좋습니다. 가위나 집게 등 도구의 관리도 잘 되어있습니다. 위치도 좋아서 자주 오고 싶습니다.,98,True
홍대 육지,you****,12,2026.04.18,1번째 방문,영수증,"고기 진짜 맛있게 먹고 왔어요. 육즙도 살아있고 잡내 없이 깔끔해서 계속 손이 가더라고요. 굽기도 딱 적당하게 나와서 따로 손댈 필요도 없었고, 같이 나온 반찬들이랑도 조합이 잘 맞아서 더 만족스러웠습니다. 오랜만에 제대로 된 고기 먹은 느낌이라 다음에 또 방문할 생각이에요. 하",156,True
홍대 육지,yun****,24,2026.04.18,1번째 방문,영수증,"평소 고기의 질에 예민한 편인데, 이곳은 원육 자체가 주는 힘이 확실히 다르네요. 찰진 식감과 진한 풍미가 돋보였습니다. 특히 인상 깊었던 점은 세심한 그릴링 서비스였어요. 가장 맛있는 온도로 구워주신 덕분에 최상의 맛을 경험할 수 있었습니다. 곁들임 찬들도 자극적이지 않고 정성스러워 고기 본연의 맛을 해치지 않으면서도 풍성함을 더해주더군요. 깔끔한 매장 내부와 세심한 서비스 덕분에 대접받는 기분으로 만족스러운 식사를 마쳤습니다. 제대로 된 고기 맛을 아시는 분들이라면 꼭 한 번 방문해 보시길 추천합니다. 🥩💼",288,True
홍대 육지,닐리리아97,37,2026.04.18,1번째 방문,영수증,"청모 모임이 있어서 합정 근처 고깃집을 찾다가 왔는데 오길 정말 잘한 것 같어요~! 고기도 너무 맛있구, 특히 계란찜이 맛있어요!!👍 다음에 고기 생각난다면 또 방문 할 예정입니다🙏😁",102,True
홍대 육지,라이더9654,63,2026.04.18,1번째 방문,영수증,리뷰도 좋고 넘 맛있어보여서 먹으러왔는데 비쥬얼만큼 맛있어요! 마무리 보끔밥도 최고입니다~~~ 담에도 또 올게요! 🤤,65,True
홍대 육지,모뭉가,15,2026.04.18,1번째 방문,영수증,ㅎㅎㅎㅎ친구들이랑 고기 먹으러 왔어요. 고기가 야들야들부들부들해서 맛있었어요! 두번째 방문입니다!,54,True
홍대 육지,솔솔3466,23,2026.04.18,1번째 방문,예약,고기 상태가 좋아서 첫입부터 만족스러웠어요. 직원분들도 친절하시고 응대가 편해서 식사하는 내내 부담이 없었습니다. 매장 분위기도 깔끔하고 널찍해서 더 편하게 머물 수 있습니다. 같이 나오는 메뉴들이랑 조합도 좋아서 전체적으로 만족도가 높았습니다! 🙂 홍대에서 고기 먹고 싶을 때 다시 생각날 것 같은 곳이에요.,173,True
홍대 육지,안 준 서,5,2026.04.18,1번째 방문,영수증,"고기 질이 정말 좋아서 한입 먹자마자 차이가 느껴졌어요. 잡내 없고 육즙도 풍부해서 계속 손이 가더라고요. 불판 관리도 잘 해주셔서 편하게 먹을 수 있었고, 직원분들도 전체적으로 친절했습니다. 반찬 구성도 깔끔하고 고기랑 잘 어울려서 조합이 좋았어요. 가격 대비 만족도 높아서 다음에 또 방문할 생각입니다 👍",172,True
홍대 육지,욤미240,4,2026.04.18,1번째 방문,영수증,돼지고기인데 완전 소고기식감이나요!! 맛은 기름지고 너무 향긋하고 양념이 모두 다 맛있어요!!! 고기질은 정말 보장합니다 다음에 또 올거예요!!,80,True
홍대 육지,윤죠죠,34,2026.04.18,1번째 방문,영수증,"너무 맛있어요!! 특히 삼겹살이 최고입니다!! 그리고 식사메뉴도 다양하고 넘 맛있고요, 인테리어도 예뻐요 ㅎㅎ 직원분들이 바빠서 정신없어보이지만 그래도 부탁드리면 어지간하면 바로바로 들어주시려고 하시더라고요 담에 또 오고 싶어욤",127,True
홍대 육지,진심을담은yummy,38,2026.04.18,1번째 방문,영수증,홍대에서 유명한 육지 라고 해서 다녀왔습니다! 폭탄 계란찜에 묵은지 두루치기 솥밥 까지 시켜먹었는데 어느것하나 부족한게 없었어요:) 고기 구워주시는 언니가 너무 예쁘고 잘구워주셨습니다!@ 다들 홍대에서 고기 육지 추천드려요!!,126,True
홍대 육지,3151760,58,2026.04.17,1번째 방문,영수증,돈대갈비 진짜 맛있어요 !! 직원분들도 친절하시고 다 구워주셔서 맛있게 먹었습니당 🤤,47,True
홍대 육지,Davvin,31,2026.04.17,1번째 방문,영수증,고기 질도 좋고 밑 반찬이 다 너무 맛있어요! 친구랑 둘이 왔는데 단체 모임하기도 좋은 장소 같아용 볶음밥도 강추!!,65,False
홍대 육지,KM070707,26,2026.04.17,1번째 방문,영수증,"홍대나 합정에서 돼지고기 맛집 찾는다면 합정역 근처 육지를 추천해요. 삼겹살이랑 목살 모두 고기 질이 좋아서 한 점씩 먹을 때마다 만족스러웠고, 신선한 느낌도 확실히 들었습니다. 직원분들이 고기를 직접 구워줘서 편하게 식사할 수 있었고, 응대도 친절해서 전반적으로 기분 좋게 먹었어요. 매장도 쾌적하고 깔끔한 편이라 데이트 장소로도 괜찮았고요. 맛, 분위기, 서비스까지 전부 만족스러워서 재방문하고 싶은 곳이었습니다.",233,True
홍대 육지,koo****,24,2026.04.17,1번째 방문,영수증,다들 너무 친절하시고 고기랑 계란찜 너무 맛있어요!! 합정 방문하시면 꼭 여기에서 한끼 맛있게 하세요💕,57,True
