식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
할머니의 레시피,Lllllloooo,1051,2025.12.07,1번째 방문,영수증,골목길 위치 외국인 손님 많음 반찬 가짓수는 많은데 젓가락질 한번에 없어질 양 반찬좀 더 챙겨주지 고기는 양이 적당히 많았음 맛도 괜찮음,76,True
할머니의 레시피,걸플러스,56,2025.12.07,1번째 방문,영수증,집밥스타일~ 가재미 생선구이 넘 맛있네요 ㅎㅎ 반찬 넘 정갈하고 신선해요 강추합니다!!^^,50,True
할머니의 레시피,현광덕,117,2025.12.07,1번째 방문,예약,"아늑하고 좋았어요 찬들이 조금씩 있어 편식쟁이인 저에게는 불필요한 음식물쓰레기를 줄일 수 있어 좋았지만, 좋아하는 반찬은 리필 하고싶은데 사람도 많고 점원을 부르기도 어려워 한 번만 리필한게 아쉽기도 했어요 호박죽도 넘넘 맛있었고 엄마가 해준 밥상 같았습니다",144,True
할머니의 레시피,Mellyna,63,2025.12.06,1번째 방문,영수증,진짜 깔끔하고 맛있는 가정식 백반이었습니다-:) 간도 적절하고 할머니가 차려주신 한 상 느낌이랄까,54,True
할머니의 레시피,jini4uuu,237,2025.11.28,1번째 방문,영수증,쌈밥정식 주문했는데 반찬이 정말 다양하고 푸짐하네요! 밥이랑 국도 넘 맛있게먹었어요💕 외국인 분들에게도 인기가 많은 가게인듯 합니다~ 가게가 아늑하고 편안한 분위기인데 직원분들도 너무 친절하셔서 자주 방문할 것 같아요!😊👍,124,True
할머니의 레시피,tir****,458,2025.11.25,1번째 방문,영수증,음식들이 정갈하고 맛있어요. 특히 호박죽 맛있게 먹었어요. 분위기도 좋고 친절해요.,46,True
할머니의 레시피,폴맘96,1172,2025.11.22,1번째 방문,예약,음식이 다 맛나요!,10,True
할머니의 레시피,토토떵,11,2025.11.16,1번째 방문,영수증,왜 웨이팅을 하는지 모르겠네요.. 일단 불친절에 기분이상하고요 외국인 입맛에만 맞는건지.. 구내식당같은 맛에 반찬은 손톱 만큼 나오고 아기랑 동반하는데 유아의자도 요청해야 갖다주시고요.. 재방문의사 없습니다,115,False
할머니의 레시피,왕비병,999,2025.11.14,2번째 방문,영수증,짜지않고 담백하고 맛나요 가성비좋은 한식,22,True
할머니의 레시피,여느060,704,2025.11.09,3번째 방문,영수증,간장돌게장 맛있어요.,11,True
할머니의 레시피,97****,479,2025.11.08,3번째 방문,영수증,생선 발라먹기가 좀 어려웠지만 맛있게 잘먹었습니다,27,True
할머니의 레시피,젬즈,835,2025.11.07,1번째 방문,영수증,직장근처라 눈여겨보다 갔어요 생선구이정식 주문하자마자 5분만에 나오고 반찬도 정갈해요 맛있어요!!!,55,True
할머니의 레시피,하이디ee,87,2025.11.03,1번째 방문,영수증,"평일에 오픈시간에 맞춰서 방문했는데도 이미 테이블에 손님들로 가득차있는 찐 맛집이었어요. 아무 정보없이 근처에 오픈한 한식집 찾다가 우연히 들어간 곳이라 너무 깜짝 놀랐는데요,, 왜 그렇게 사람이 많은지 음식들이 나오자마자 바로 알겠더라고요! 진짜 정갈하고 알차게 나오는 한상차림에 맛도 자극적이지 않고 담백하면서 너무 맛있었어요! 가격도 훌륭해서 집 근처라면 자주 방문하고싶은 곳입니다🫶🏼 고민중이시라면 꼭 방문해보세요!",236,True
할머니의 레시피,딸기무화과사과,305,2025.11.02,1번째 방문,예약,쌈밥정식 15000원 한우떡갈비정식 17000원 직화바싹불고기 23000원 백명란무염버터 5000원,55,True
할머니의 레시피,여느060,704,2025.11.01,2번째 방문,영수증,쌈밥정식 최고예요.,10,True
할머니의 레시피,Fantastic Cu,152,2025.10.30,1번째 방문,영수증,"전반적으로 음식 간이 적당하고 깔끔한 맛이예요! 비빔밥불고기정식, 한우떡갈비정식 주문했는데 한우떡갈비 타지않게 조리되어 맛있어요! 불고기는 일부분 겉이 타게 조리되어 아쉬워요!",98,True
할머니의 레시피,솔직한 Martha,245,2025.10.27,1번째 방문,영수증,핫플레이스라 해서 가봤는데~ 한국인들보다 외국인들이 더 많네요~ 맛은 걍 평범해요 ~집밥 느낌이지만 가자미가 너무 말라있고 가격대비 반찬이 넘 소소해요 ~,86,True
할머니의 레시피,maria117,1607,2025.10.24,1번째 방문,영수증,:),2,True
할머니의 레시피,샛별3572,247,2025.10.18,1번째 방문,예약,맛있게 먹었어요,8,True
할머니의 레시피,배짱유미,1096,2025.10.02,1번째 방문,영수증,"쌈밥과 비빔밥정식에 무염버터 명란 먹었습니다. 고기도 상추쌈도 너무 싱싱하고 반찬도 하나하나 다 맛나네요. 떡갈비가 조금 덜익은거 같아서 더 익혀달라했는데, 사장님께서 떡갈비값을 빼주셨어요. 친절한 사장님 감사합니다!! 줄서서 먹은 보람 있네요~!! 잘 먹었습니다!!",149,True
할머니의 레시피,룰루829,2307,2025.09.24,1번째 방문,영수증,정갈하고 맛있는 음식입니다~^^ 친절하셔서 기분좋은 식사 했어요,35,True
할머니의 레시피,크런키와사삭,57,2025.09.22,1번째 방문,영수증,성수에서 이 가격과 구성으로 먹을 수 있는 한식집 거의 없을 거예요! 진짜 가성비 최고! 정갈하게 나오고 음식 간도 딱 좋아서 남녀노소 누구나 맛있게 드실 수 있을 것 같아요. 외국인 분들도 많이 오셨더라구요~! 맛있게 잘 먹었습니다.,131,True
할머니의 레시피,오 선물,1425,2025.09.17,1번째 방문,영수증,맛있습니다 간이 잘 맞아요,14,True
할머니의 레시피,97****,479,2025.09.16,2번째 방문,영수증,쌈밥정식은 처음인 것 같은데 맛 괜찮아요. 젓갈은 원래도 잘 안 먹긴 한데 제육이 양념이라 굳이 구성에 필요한지 모르겠네요. 점심특선 제공 안 되는 중이라 하니 참고하세요,95,True
할머니의 레시피,사라068,5,2025.09.07,1번째 방문,예약,웨이팅있어서 조금 기대했는데 실망ㅠ음식양이 너무 적음. 반찬은 정말 엄지손톱마냥 적게 나오고 맛도 그냥저냥..양이 적어서 신선한 맛인지도 모르겠..떡갈비 먹었는데 흔한 싸구려 기름진 떡갈비맛. 가격이 싼것도 아님,118,False
할머니의 레시피,kkuunnsstt49,3334,2025.09.03,1번째 방문,영수증,굿,1,True
할머니의 레시피,고소라떼,893,2025.09.03,1번째 방문,영수증,쌈밥정식과 비빔밥불고기정식을 주문했는데 자극적이지 않고 담백해서 건강하게 한 끼 잘 먹은 느낌이었습니다.,58,True
할머니의 레시피,여느니쓰,530,2025.09.03,1번째 방문,영수증,"저장해놓고 가야지 하다가 첫 방문인데요 진짜 맛있었고 친절하시고, 사실 외국인들 많은 식당은 별루인데 오히려 다른곳들보다 더 맛있었네요. 쌈밥하고 생선구이 먹었는데 다른거 먹으러 또 방문할 예정입니다 🤍",113,True
할머니의 레시피,아름이냥,297,2025.08.22,1번째 방문,영수증,"런치메뉴 버섯 불고기 먹었어요. 호박죽,샐러드,도토리묵등 반찬도 너무 맛있어요. 친절하시고 음악도 좋고 카페에서 브런치 먹는 느낌이였어요. 두번째 방문인데 다음에도 또 방문 예정입니다.",103,True
할머니의 레시피,kate0212,559,2025.08.20,1번째 방문,영수증,세상에나 너~~~~어무 제마음에 쏘옥든 한식집 처음 친구한테 가게이름을 들었을땐 동네 할머니가 하시는 백반집인가…했는데 :) 요런 힙한곳인줄 몰랐네요 평일 1시정도 방문했더니 웨이팅없이 바로 입장 기본반찬도 깔끔하게 나오고 반상에 나오는 호박죽이 아주 맛도립니다 간장게장을 주문하면 작은 버터조각이 곁들여 나오는데 따뜻한밥에 간장게장 양념과 같이 넣으니 우와와아아아앙bb 전메뉴 다 먹어보고 싶어요 서율숲가면 꼬옥 들려보세요 재방문의사*100000%,251,True
할머니의 레시피,Dkssjjd,577,2025.08.15,1번째 방문,영수증,점심 끝자락 2시넘어갔는데도 30분 기다렸어요 좀 심하네요 ㅎ 불고기비빔밥 정식 맛나요 재방문의사 ✔️,57,True
할머니의 레시피,Longlongto,32,2025.08.09,1번째 방문,예약,어머님가 좋아하실만한 식당을 찾아 방문했습니다. 문열고 들어서는 순간 친절하신 직원분들의 인사에 기분이 좋아지고 포근하면서도 깔끔한 인테리어에 기분이 더 좋아졌습니다. 창가 쪽에 자리를 잡고 앉았는데 뷰도 마음에 들었습니다. 각메뉴를 시키고 기다리는데 반찬을 놔주시고 간단한 설명까지 너무 친절하시고 배려하는 말투에 대접받는 느낌이었습니다. 어머니도 남편도 저도 모두 식사를 너무 맛있게 했고 양도 배부르고 가성비 최고라고 생각이 들었습니다. 음식은 깔끔하고 간이 적당했으며 모든 메뉴를 맛보고 싶을 정도입니다. 친정 가족들도 모시고 재방문 해야겠습니다. 번창하세요♡,317,False
할머니의 레시피,슬긔51,32,2025.08.08,1번째 방문,예약,✔️아이와 함께하실 분들은 참고하세요. 대기가 있어 지하로 갔고 앞에 대기팀이 있어 방해되지 않게 아이들 조용히 시키며 대기하시는분들 옆으로 가지 않도록 지도했습니다. 모든 대기팀이 빠지고 지하 대기실에 저희만 남았습니다. 아이들에게 조용히하라고 말했지만 순간 두돌안된 막내가 신이났는지 소리를 크게 냈습니다. 바로 여성분이 내려와 날카로운 목소리와 표정으로 아이들에게 조용히 하세요라며 2번 소리쳤습니다. 죄송하여 아이들 지도 다시했고 그 뒤로 소리내지 않고 잘 기다렸습니다. 그리고 남성분들이 대기실에 내려왔습니다. 대기방송이 안들릴정도로 큰 목소리로 떠들며 하하호호웃었습니다. 지하실에 크게 울릴 정도로요. 하지만 제지는 없었습니다. 아이랑갈 때 감정 상하지 않게 조심하세요.,381,False
할머니의 레시피,venstrehendt,818,2025.08.03,1번째 방문,,맛있어요,4,True
할머니의 레시피,만다린S2,18,2025.08.02,1번째 방문,영수증,음식은 맛있었지만 먹다가 머리카락이... 손님들도 많고 하니 조심스럽게 직원분을 불러서 그 부분에 말씀드렸지만 대처하는 부분이 굉장히 미흡했습니다. 누가 지인들과 맛있는 거 먹으러와서 머리카락을 넣을까요? 저희 모두 숏컷 아니면 묶고 있었고(곱슬머리)에어컨 바람에 날리는 상황도 아니였음에도 남자직원들 밖에 없다며 저희 머리카락일 수도 있다며 말씀하시는 부분이 굉장히 불친절하다고 느꼈습니다. 남자직원들만 있다고 하셨지만 직모모발에 기장이 엄청 긴 것도 아니고 모발 굵기가 굵어서 절대 저희한테서 나올리 없는 것이기도 하고 충분히 남자분에게서도 빠질 수 있는데도 불고하고 저희를 질책하는 듯한 말투 등이 보기 좋지 않았습니다. 아무리 음식이 맛있었어도 사장님으로 보이는 분의 언행 때문에 재방문의사는 없습니다.,397,True
할머니의 레시피,핑크누피,1022,2025.07.19,1번째 방문,영수증,진짜 맛있고 또가고싶은곳,13,True
할머니의 레시피,Snowsnow04,587,2025.07.11,1번째 방문,영수증,👍🏻👍🏻👍🏻👍🏻,8,True
할머니의 레시피,직장인 1,1093,2025.07.10,3번째 방문,영수증,건강하고 푸짐한 한상차림. 정말 맛있고 친절하셔서 좋아요!,32,True
할머니의 레시피,파트라8292,1666,2025.07.06,2번째 방문,영수증,서울숲에 꽃사슴을 처음 봤다 근처 늦은 식사라 기다리지 않고 바로 테이블에 앉을수 있었고 여유롭고 잔술을 나누는 기분좋은 우정의 시간,74,True
할머니의 레시피,문브라더맘,3475,2025.07.03,1번째 방문,영수증,정말 반찬이 다 정갈하로 맛있어요,18,True
할머니의 레시피,gwageunjoo38,930,2025.07.02,4번째 방문,영수증,맛있어요,4,True
할머니의 레시피,sook507,1219,2025.06.29,1번째 방문,영수증,서울숲 수국구경하고 점심먹으러 왔어요ᆢ 맛있어용,26,True
할머니의 레시피,파트라8292,1666,2025.06.29,1번째 방문,영수증,서울숲에 왔다가 검색하여 식사 가격도 착하고 쾌적한 공간에서 맛있는 식사,40,True
할머니의 레시피,JohnIeatwell,1210,2025.06.28,1번째 방문,영수증,"반찬도 잘 나오고 비빔밥정식이랑 쌈밥정식 먹었는데 와,, 정말 맛있었어요 ㅠㅠ 👍🏻 음식도 정갈하고 재료도 신선하고 건강하게 맛있는 맛이라 최고였어요! 쌈밥정식을 골랐던 남자친구도 정말 만족스러워하면서 먹더라고요! ☺️🥰 이곳에서 든든한 한 끼 맛있게 잘 먹고 왔습니당! 아무래도 식당 이름을 할머니의 마법 레시피로 바꾸셔야겠어요! 👵🏻🪄 사장님께서도 친절하셔서 더 좋았어요~~! 😆😆 ** 원래 쌈밥정식에 상추도 같이 나오는데 사진에서 잘렸습니다!",251,True
할머니의 레시피,블랙콤,367,2025.06.21,1번째 방문,영수증,떡갈비정식을 시키니 쌈을 계속 가져다 주셨어요~^^ 항상 집에서 먹던밥~외국인친구가 놀러오면 꼭 소개해주고싶은 식당입니다~ 다만 아쉬운건 할머니께선 배터지게 주셨는데 말이죠…?ㅎㅎ,100,True
할머니의 레시피,rkg****,21,2025.05.31,1번째 방문,예약,주말 12시 방문해서 한시간 기다려서 들어갔습니다 먹다보니 불고기에서 철수세미가 나오더라고요 사과받고 음식 다시 주신다해서 받았습니다 다시 받은 불고기는 자잘한 짜투리 불고기더라고요 자투리를 주시고 풀린기분 더 기분상해서 다시 여쭤보지도 않았어요 처음 받았던 불고기와 다른 덩어리었어요 음식은 정갈하니 맛있네요 다시 방문하지는 않을것 같네요 친구에게 기분 좋게 음식 사려다가 미안한 마음만 샀네요,221,False
할머니의 레시피,왕비병,999,2025.05.30,1번째 방문,영수증,한식맛집 웨이팅이있지만 떡갈비맛은 짱 다시 가고싶은곳 맛나요,33,True
할머니의 레시피,딱숭아,359,2025.05.27,1번째 방문,예약,평일 오픈하고 5분 지나서 도착했는데 대기 1번이었어요....! 대기실이 지하1층에 있으니 기다리다가 금방 방송으로 이름을 불러주셔서 들어갔습니당 젓갈 정식이랑 점심특선 고추장불고기 시켰는데 둘다 맛있게 먹고 나왔어요~~! 제육은 불향 적당히 나고 젓갈도 밥이랑 먹기 딱 좋았어요ㅎㅎ 둘 다 추천!,166,True
할머니의 레시피,VKY,316,2025.05.24,1번째 방문,영수증,"무척 정갈하고 담백한, 깔끔한 한 끼였습니다!! 여자친구도 무척 만족스러워 하였고, 저 또한 마찬가지였습니다. 음식이 정말 맛있었고, 직원분들도 무척 친절하셨습니다!! 여자친구는 아주 잘차려진 맛있는 집밥을 먹는 느낌이라 표하였습니다!! 대기하는 공간도 따로 있어 좋았구요!! 이미 잘 알려진 유명한 곳이라 그런지 사람들이 참...많기는 하였습니다. 개인적인 평점 [4/5]",209,True
할머니의 레시피,먹짱요정s2,170,2025.05.20,1번째 방문,예약,"점심특선으로 8,800원으로 제육을 즐길 수 있다니! 반찬도 알차게 나오고 맛있어요 ㅎㅎ 제육 양념이 좀 짜서 아쉽긴 했지만 집밥 느낌 나고 좋아요",82,True
할머니의 레시피,아름다운새봄애,293,2025.05.10,1번째 방문,영수증,"토요일 11시 조금 넘어서 도착했는데 11시 30분 오픈이라 당연히 대기실에 앉을 줄 알았는데 친절하게 자리로 안내해줘서 기분 좋았습니다. 주문도 오픈시간 전에 해주더라구요. 4월 평일에 점심특선 먹어보고 반해서 재반문했는데 이번에는 주말이라 쌈밥정식 한우떡갈비정식, 숨뼈국, 백명란 무염버터를 주문했는데 재료 신선하고 맛도 좋고, 무엇보다 바쁜데도 반찬리필까지 친절하게 해줘서 감동받았습니다. 할머니가 차려주신 정성담긴 밥상 맞습니다 ㅎㅎ",246,True
할머니의 레시피,ai****,805,2025.05.04,1번째 방문,영수증,반찬이 정갈하게 잘 나와요,14,True
할머니의 레시피,하루고파,369,2025.05.03,1번째 방문,영수증,쌈밥정식 시켰는데 깔끔하고 정갈한 한창 차림이 나옴 제육쌈에 젖갈에 아주 잘 먹고 나옴~,49,True
할머니의 레시피,드림하이123,223,2025.04.26,1번째 방문,영수증,주말 성수동은 정말 사람이 많습니다^^; 할머니의 레시피에 또 한번 방문하고 싶어서 들렀는데 역시 주말이라 그런지 대기줄이 길었어요^^;; 1시간정도는 기다림을 감수해야할듯합니다. 캐치 테이블이 없어서 사진처럼 저렇게 직접 기다리는게 좀 힘들었어요. 예약 시스템이 좀 바뀌었으면 합니다. 입장이 되면 다시 지하로 내려가 잠시 기다리면 호출이 되고 자리에 착석해서 주문하면 되요. 저흰 4명이서 둘둘 나눠서 앉았구요. 각자 좋아하는 메뉴 주문했습니다. 사장님 정말 정말 친절하시고 알바생분들도 넘 깔끔하고 예의바르세요. 깔끔하고 정갈한 한정식을 맛보고 싶다면 주말피해서 할머니의 레시피 추천드립니다^^,335,True
할머니의 레시피,Jootorri,470,2025.04.20,1번째 방문,영수증,"웨이팅이 길어서 주말에 방문해서 먹기 힘들 수 있는데, 그래도 넘 맛있어요! 반찬이 잘 나와서 최고에요!",58,True
할머니의 레시피,기묘한 이야기,961,2025.04.17,1번째 방문,영수증,지인 추천 받고 갔어요~~웨이팅이 길어요~ 입구에서 들어가서 다 가 아니라 지하에 가서 또 웨이팅~~설명도 없고... 한식집 많이 다녀 봤어서 알지만 보기엔 너무 그럴싸 한데 양도 너무 적고 밥도 설익고 반찬 리필도 죄송한데 없다고만 하고~~ 거의 외국 분들 많으신데 조금 더 편리성이나 질을 높여 주시면 좋겠다는....아쉬움이 남네요~~역시 기다려 먹을만 하네~~이런 맘이들게요~,213,True
할머니의 레시피,냠냠 냐아암,50,2025.04.16,1번째 방문,영수증,20분 기다려서 입장했는데 갑자기 합석을 하라함. 싫다고 정중하게 말씀드렸는데 바쁘니까 자리 없다고 다시 합석을 요구. 싫은티 내니까 그제야 다음부터는 혼자 오시면 합석하라고 함 미리 공지되지 않은 부분을 왜 저한테 계속 요구하시나요? 코딱지만한 테이블에 남이랑 앉아서 반찬 쉐어할 거면 절대 안 기다렸을 건데요. 장사가 잘 되니까 혼자 오는 손님은 이렇게 대우하셔도 되는 걸까요. 근처 직장인으로 오래 다닌 식당이지만 손절이네요.. 관광객으로 돈 버시길,254,True
할머니의 레시피,프림둘설탕둘,445,2025.04.16,1번째 방문,영수증,분위기 좋아요😊 사람이 많아 약간 소음은 있지만 기다림에 가치 있는 맛집이에요! 가자미 구이 맛집이네요 요기 ❤️ 밥도 윤끼가 짜르르 ~ 호박죽은 식었지만 맛있어서 리필하고 싶었네요 ㅋㅋㅋ,105,True
