식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
훼미리손칼국수보쌈,유키9985,54,2026.04.04,1번째 방문,예약,"맛도 그냥 평범한 사골칼국수 맛이였어요. 양이 요즘 물가에 비해 푸짐한 편이긴 했습니다. 근데 몇몇 직원분은 정말 불친절해서 다시는 안가고 싶어요. 혼자라고 하니까 대놓고 싫은 표정을 지으시고, 언짢아 하시더군요. 바쁘신건 알겠지만 혼자온 손님은 손님도 아닌가요? 오지못할 곳을 온건가요? 안좋은 후기 앵간하면 안남기는 스타일인데, 분위기는 아셨으면 해서 솔직하게 남깁니다.",209,True
훼미리손칼국수보쌈,쵸코상자,1933,2026.04.04,3번째 방문,영수증,산책하러 서울숲 갔다가 정원박람회한다고 막아놔서 이른저녁먹으러 감. 웨이팅은 보통수준이었음. 보쌈은 평소처럼 맛있었지만 칼국수는 국물이 좀 아쉬웠음. 그래도 친절한 이모님들 덕분에 찍꿍이랑 맛있는 식사하고 나옴.,118,True
훼미리손칼국수보쌈,뚜루방뚱,336,2026.04.02,1번째 방문,영수증,(평일 저녁 웨이팅 10~15분 정도 있었음) 저녁에도 정식을 먹을 수 있는 보쌈집이 있다?!🫢 보쌈 맛있고 김치 당연히 맛있고 게다가 사골 칼국수 서비스까지👍👍👍 정말 배부르게 먹고 만족한 식당입니다😊 외국분들에게 추천해도 좋을 거 같아요! 찐 한국맛😄,142,True
훼미리손칼국수보쌈,삐삐마녀,99,2026.04.02,1번째 방문,영수증,칼국수보쌈,5,False
훼미리손칼국수보쌈,qpalzm11,1969,2026.04.01,1번째 방문,영수증,지인 추천으로 방문. 대기가 많아 엄청 맛있을거라 생각하며 기다렸는데 생각보다 기대만큼은 아니라 약간 실망. 그래도 보쌈은 먹을만 했고 칼국수의 국물맛은 좋았고 만두는 만두피가 너무 두껍기만~~,108,True
훼미리손칼국수보쌈,밍크 인플루언서,5857,2026.03.31,2번째 방문,영수증,💜 훼미리손칼국수보쌈 : 이번이 재방문인데 11시 30분에 갔는데도 매장이 만석이라 10분 정도 대기했네요. 보쌈 고기가 국내산이 잘 없는데 보쌈 돼지고기 수육이 국내산이라 그런지 잡내도 없고 부드럽고 너무 맛있게 잘 먹었습니다.🙏 김치와 무생채 또한 별미인데 리필도 해주십니다.👍 국시와 작은 공기밥까지 인당 하나씩 주시고 이 모든게 인당 15000원이면 진짜 가성비 끝내줬습니다. 맛있게 잘 먹었고 다음을 또 기다리게 만드는 곳입니다.❤️,247,True
훼미리손칼국수보쌈,Y3AH,252,2026.03.29,1번째 방문,예약,"성수에서 15,000원에 칼국수 포함 보쌈정식이라니,, 가성비가 조아요 고기는 살코기 부분이 퍽퍽한 느낌이 있었는데 보쌈김치가 넘 맛있었어요 조금 달긴했지만 보쌈이랑 조합이 👍🏻 칼국수는 사골 베이스에 후추 맛이 많이 나는 스타일인데 깔끔하게 맛있었어요! 주말 16시 반에 방문했고, 웨이팅은 없었는데 혼자여서 합석해야 될 수도 있다고 안내 받았습니당~",197,True
훼미리손칼국수보쌈,sha****,38,2026.03.28,1번째 방문,,,0,True
훼미리손칼국수보쌈,닉네임 고민하다 1시간 보낸 사람,1414,2026.03.23,3번째 방문,예약,오늘은 4인 정식. 오늘은 살짝 비계의 비율이 좀 더 높은 편. 아무렴 괜찮다. 옆에 테이블에서 주문한 3인 정식과 양을 비교해본다. 비슷한 것 같다. 남의 떡이 더 커보이는 걸까. 그래도 4인으로 와서 배부르게 먹었으니 됐다. 오늘도 웨이팅이 있었지만 생각보다 길진 않았다. 아마 기다리며 떠드느라 시간 가는 줄 몰랐을 수도 있다. 스페인에서 온 친구가 맛있어했다. 고기며 칼국수며 다 입에 맞아보였다. 다행이다. 외국인 관광객도 많은 편인데 채식주의자가 아니면 호불호 없는 맛도리인가보다.,275,True
훼미리손칼국수보쌈,앙큼한먹깨비,671,2026.03.19,1번째 방문,영수증,걍 개맛있고 양도 많고 구성 미쳤음 보쌈 + 칼국수 + 밥 반공기 맨날 가고싶음,44,True
훼미리손칼국수보쌈,NEW ROAD Gold K,970,2026.03.11,1번째 방문,영수증,"보쌈 맛과 보쌈김치 맛은 좋았다. 다만, 칼국수는 기대이하. 조합이 그렇게 나쁘지도 않고, 좋지도 않은 가성비 맛집? 가보시는건 추천. 개인 호불호가 갈릴듯",87,True
훼미리손칼국수보쌈,영블러드26,1941,2026.03.07,1번째 방문,영수증,오픈시간에 가서 웨이팅없이 먹을수있었어요 다먹고 나오니 웨이팅 줄이 엄청 길더라구요 보쌈은 진짜 맛있어요,58,True
훼미리손칼국수보쌈,닉네임 고민하다 1시간 보낸 사람,1414,2026.03.06,2번째 방문,영수증,"맛있는 보쌈집. 이만한 가격에 양을 주는 곳이 없다. 부드러운 보쌈고기에 김치까지. 한식과 김치의 맛을 느끼기엔 참 좋은 곳이다. 일본 tv에도 나왔어서 그런지 일본 관광객이 있는 편. 점심시간 대기는 20분이 걸렸다. 그래도 요리가 금방 나오고 먹는데에 20분이면 충분하니 기다릴만 한 것 같다. 인당 15,000원의 보쌈 정식으로 셋이 먹으면 저정도 양이 나온다. 한점씩 적당히 먹으면 배부르게 먹을 수 있다(대식가가 일행에 안 껴있는 조건).",250,True
훼미리손칼국수보쌈,셩셩79,543,2026.03.05,3번째 방문,영수증,맛있어요,4,True
훼미리손칼국수보쌈,반짝반짝Twinkling,1453,2026.03.04,1번째 방문,영수증,성수동 맛집 보쌈맛집 보쌈이랑 칼국수를 같이 먹을 수 있는 보쌈정식! 저녁에도 정식 주문 가능해서 좋아요~ 야들야들한 보쌈은 진짜 맛있고 같이 나오는 보쌈김치랑 무생채무침이랑 같이먹으면 너무 맛있어요~ 보들보들힌 면발이 좋은 칼국수도 맛있는 성수동 보쌈 맛집,144,True
훼미리손칼국수보쌈,소화제가필요해,1162,2026.03.02,1번째 방문,영수증,"배가고파서 음식사진을 못 찍고 반찬사진만 있네요. 보쌈이 너무 맛있어요. 보쌈,감자전 강추입니다!!!",56,True
훼미리손칼국수보쌈,기타치는제육볶음,24,2026.02.24,1번째 방문,예약,회사와 집에서 가까워서 일주일에 한번은 가서 보쌈정식에 소주 한병 먹고 나온지 7~8년은 된것 같아요. 보쌈정식에 소주 한병 딱 이만원 나와요. 티비 및 유튜브에 많이 나온 집이라서 지나가다가 웨이팅 있으면 그냥 가고 없으면 들어가서 먹고 나오는 그런 편한 집입니다. 아무래도 가성비가 뛰어난 집이라고 할 수 있고 만오천원에 일인분으로 넉넉한 수육과 칼국수 맛있는 김치에 신선한 알배추까지 먹을 수 있습니다. 일본사람들이 꽤 많이 오고 술 없이 식사만 하고 가는 테이블도 많은데 오히려 혼자 혹은 둘이서 식사 하면서 가볍게 한잔 할 수 있는 최고의 집입니다. 혼자가도 전혀 눈치주지 않는 아주 고마운 집이에요. 그래서 혼자갈 땐 미안해서 후다닥 먹고 나오게 됩니다. 뚝섬역 근처 오시면 한번 들러 보세요.,394,True
훼미리손칼국수보쌈,kosnas,62,2026.02.22,1번째 방문,영수증,거의 오픈런 했는데 벌써 만석에 웨이팅 줄 생기더라구요🫢 성수 훼미리 들어만 봤지 기대는 안했는데 정말정말 맛있었어요 ㅠ 성수 맛집을 찾는 누군가가 생기면 바로 추천해줄 맛집입니다!,101,True
훼미리손칼국수보쌈,나디아mk,796,2026.02.21,1번째 방문,영수증,오픈후 30분만에 테이블이 가득차는 맛집! 나들이전 진짜 맛있게 잘먹고 갑니다. 또 생각나는 맛이네요“” 외국에도 소개된 집이라 그런지 특히 외국인손님들이 맛있게 잘먹고 가시는 모습보니 괜히 제가 다 뿌듯하더라구요 재방문의사 있습니다,130,True
훼미리손칼국수보쌈,Lily1109,34,2026.02.20,1번째 방문,영수증,"점심 먹으러 우연히 들어갔다가 맛에 한번, 사장님의 매너에 두번 반했어요 ㅠㅠ 음식을 각 1인씩 시켰는데 그 메뉴들을 2인으로 나눠 서빙해주시는 갓센스 .. 정말 너무 친절하시고 건승하시면 좋겠다는 맘에 리뷰 남깁니다🫶 또 갈게요 ~~",131,True
훼미리손칼국수보쌈,피허니,65,2026.02.19,1번째 방문,영수증,점심 식사로 방문했습니다! 웨이팅이 있었지만 엄청 오래 기다리진 않은 것 같습니다ㅎㅎ 보쌈정식 2인 시켜서 먹었고 고기 양도 적당하고 배추쌈이 있어서 굿👍🏻 칼국수는 적당한 양으로 나와서 맛있게 먹었습니다!,115,True
훼미리손칼국수보쌈,가은남아,2824,2026.02.15,5번째 방문,영수증,좋아요,3,True
훼미리손칼국수보쌈,stella0902,1595,2026.02.13,2번째 방문,영수증,여기는 언제 가도 기분이 좋더라고요. 고기가 정말로 부드러우면서도 김치도 맛있고 밥과 칼국수까지 주는데도 15000원이면 정말로 가성비가 정말로 좋습니다. 평1점심시간 끝나고 가도 한 10분 정도 웨이팅 있었고. 운이 좋으면 웨이팅이 없을 수도 있습니다. 음식도 빠르게 나오면서도 가성비 좋은 곳으로 인정합니다. 자주 가고 싶은 곳 중에 한 곳이에요,195,True
훼미리손칼국수보쌈,enz****,943,2026.02.12,7번째 방문,영수증,오늘 수육은 육질이 좋아 ~~ 만족스런 식사 ^^,27,True
훼미리손칼국수보쌈,bluekihun,1669,2026.02.10,5번째 방문,영수증,간만에 저녁 방문. 약간 대기 후 들어왔다. 보쌈 양이 좀 줄은 느낌이다.,41,True
훼미리손칼국수보쌈,Scott3111,20,2026.02.08,1번째 방문,예약,"주말 저녁에 단독으로 방문하였습니다. 현지 고객들로 붐볐습니다. 1인 주문이 가능하며, 15,000원의 보쌈과 칼국수가 포함된 정식을 주문하였습니다. 보쌈은 매우 두툼하며, 여성 1인이 섭취하기에 충분한 양이었고, 배추잎, 보쌈김치, 보쌈무와 훌륭하게 어우러져 맛있는 조화를 이루었습니다. 특히 김치의 맛이 뛰어났습니다. 조가 첨가된 밥도 반 공기 제공되어 보쌈과 함께 곁들였습니다. 칼국수는 고기와 야채 육수로 조리되었으며, 일반적인 맛이었습니다. 양은 1인분 칼국수 양보다 적었기 때문에 사이드 느낌이었습니다. 직원분들은 매우 친절하게 응대해주셨으며, 고객의 불편 사항에 대해서도 친절하게 처리하는 모습을 확인할 수 있었습니다.",353,False
훼미리손칼국수보쌈,mirror79,346,2026.02.06,1번째 방문,영수증,오랜만에 가도 여전한 맛집입니다. 단 추운날 갔는데 매장이 추웠어요. 그거빼곤 친절하시고 고기랑 칼국수 밥까지 나오는 보쌈정식 늘 추천입니다:),80,True
훼미리손칼국수보쌈,어설픈 미식가 AZ,328,2026.02.06,1번째 방문,영수증,"오늘은 날씨도 쌀쌀하니 고기육수 베이스의 칼국수가 생각나 한성칼국수를 갈까하다가 말로만 듣던 오래된 노포 칼국수맛집 뚝섬역 훼미리손칼국수를 다녀왔습니다 보쌈정식을 주문했는데 칼국수와 보쌈 그리고 밥까지 야무지게 내어주고 수육에 달달한 겉절이와 배추를 새우젓,마늘,쌈장과 함께 하니 든든합니다 방송에도 나온 집이라고 하는데 전체적으로 잡내없이 깔끔한 맛이었네요 늦은 점심 맛있게 잘 먹고 갑니다",219,True
훼미리손칼국수보쌈,완전럭키비키잖앙,792,2026.02.03,1번째 방문,영수증,웨이팅이 많은 만큼 맛있게 먹었어요~~ 사장님도 친절하시고 무엇보다 고기가 야들야들해서 너무 맛있어요 또 갈게요!,63,True
훼미리손칼국수보쌈,fla****,202,2026.01.29,1번째 방문,영수증,"지난번 평일 점심시간에 방문했다가 웨이팅이 너무 길어서 아쉽게 포기했었는데요, 이번에 다시 재도전해서 다녀왔어요! 보쌈 정식과 만두국을 주문했는데, 보쌈은 배추쌈과 함께 먹으니 깔끔하고 맛있었고, 만두국은 국물이 진하고 담백해서 추운 날씨에 몸이 따뜻하게 풀리는 느낌이었어요. 만두피는 어느 정도 존재감이 있지만 두껍게 느껴질 정도는 아니어서 쫄깃한 식감이 국물과 잘 어울렸습니다.",213,True
훼미리손칼국수보쌈,gw****,994,2026.01.27,2번째 방문,영수증,친절하시고 음식도바로바로 나와서좋아요~~김치도맛있고 고기도 냄새없이 부드러워요~^^,46,True
훼미리손칼국수보쌈,사계절7559,1567,2026.01.27,1번째 방문,영수증,보쌈 야들야들하니 너무 맛있네요,17,True
훼미리손칼국수보쌈,쿨제이1031,2359,2026.01.26,2번째 방문,영수증,"항상 웨이팅이 긴 집이라 평일 어지간한 시간에 방문하니 바로 먹을수있고 좋네요ㅎ 여긴 90%이상이 보쌈정식을 시키고 일하시는 분들도 정식 먹으라고 권유하십니다^^ 시그니처 메뉴이기도 하고 양도 푸짐해요. 보쌈고기,알배추에 소주 한잔 먹고 있으면 칼국수랑 밥(1인용) 갖다주세요. 고기누린내도 없고 식당도 깔끔하니 좋아요. 맛이 특별한 곳이라기보다 가성비 좋은 노포라고 보시면 됩니다",213,True
훼미리손칼국수보쌈,bae****,345,2026.01.25,3번째 방문,,좋아요,3,False
훼미리손칼국수보쌈,닉네임 고민하다 1시간 보낸 사람,1414,2026.01.23,1번째 방문,영수증,"보쌈정식 15,000. 사진 속 보쌈은 2인분의 양이다. 이정도면 꽤 괜찮지 않았나 생각한다. 보통 보쌈을 먹으려면 족발집에 가서야 볼 수 있는 메뉴인데, 보쌈을 필두로 가성비있게 먹을 수 있는 식당이 있어서 나이스했다. 약간의 밥과 칼국수가 나오는데, 약간의 다진 고기와 후추의 향이 꽤나 어우러지는 맛있는 칼국수였다. 꽤나 젊은 사람들이 많다. 일본프로에서도 방영이 되었던 식당이라 그런지 보고서 찾아 오는 일본인 관광객도 꽤나 되는 것 같다.",250,True
훼미리손칼국수보쌈,bluekihun,1669,2026.01.22,4번째 방문,영수증,대기가 많은 맛집이지만 날씨가 많이 추워 트라이해봤더니 대기가 없어 오랜만에 점심에 먹을 수 있었다. 👍 저녁에는 생각지도 않다가 손님이 와서 또 방문하게 되었는데 운이 좋은건지 대기 없이 앉을 수 있었다. 똑같은 걸 두끼 연속 먹었지만 질리지 않은 걸 보면 확실히 맛집이다.,154,True
훼미리손칼국수보쌈,ZEL50,21,2026.01.18,1번째 방문,예약,맛있어요 김치,7,True
훼미리손칼국수보쌈,블루773,213,2026.01.18,1번째 방문,영수증,맛있게 잘 먹고 가요^^,13,True
훼미리손칼국수보쌈,1950년대 사람곰,1634,2026.01.17,2번째 방문,영수증,음식이 깔끔하고 푸짐해요,13,True
훼미리손칼국수보쌈,리끼리끼코80,143,2026.01.17,1번째 방문,영수증,간단하게 먹기 좋은 보쌈정식 웨이팅이 없다면 더 자주올듯,31,True
훼미리손칼국수보쌈,금붕어6979,1508,2026.01.15,1번째 방문,영수증,보쌈정식의 고기가 부드럽고 맛있어요 2000원을 추가하면 따뜻한 만두국을 먹을 수 있어서 좋아요,53,True
훼미리손칼국수보쌈,북지기94,1562,2026.01.10,1번째 방문,영수증,보쌈 정식이랑 해물전 주문했어요. 고기가 부드럽고 고소해요. 김치 진짜 맛있어요. 정식에 밥이랑 칼국수도 나오는데 쌀도 좋네요. 해물전도 두툼하니 맛있어요. 줄서는 집이네요. 고기 진짜 맛있어요.,109,True
훼미리손칼국수보쌈,폴맘96,1173,2025.12.29,3번째 방문,예약,보쌈이랑 칼국수 같이 먹을 수 있어 좋아요. 고기 별로 좋아하지 않지만 잡내가 없을 뿐만 아니라 보들하니 맛나요! 보쌈 김치도 보쌈무우채도 다 맛있어요.,85,True
훼미리손칼국수보쌈,bluekihun,1669,2025.12.26,3번째 방문,영수증,좀 이른 점심시간이고 한파라 대기가 없을 것 같아 갔는데 첫번째 대기라 그냥 기다렸다. 보쌈정식은 구성상 좋아서 사람들 대기의 이유다.,75,True
훼미리손칼국수보쌈,qk****,878,2025.12.26,1번째 방문,영수증,친절하고 집에서 막 해먹는듯한 느낌의 고기와 배추가 어쩜 그리 달아요~ 보쌈 정식에 곁들여 주시는 밥은 양념장에 비벼먹으니 그 또한 별미더라구요~ 가성비도 좋고 다음에는 아이들 데리고 방문하면 좋아할것 같네요~,117,True
훼미리손칼국수보쌈,원ol,522,2025.12.25,8번째 방문,영수증,가보세영,4,True
훼미리손칼국수보쌈,리보8,188,2025.12.20,1번째 방문,영수증,,0,True
훼미리손칼국수보쌈,endnrl12,11,2025.12.14,1번째 방문,영수증,"음식은 괜찮은편 직원 교육을 해야할듯 합니다 서빙하는 직원이 식기, 반찬을 던지듯 툭 툭 던지고 음료나 주류를 주문해도 대답도 안하고.. 아무리 바쁘더라도 이런 응대는 좀 불쾌하네요 다시 방문의사는 없습니다.",116,False
훼미리손칼국수보쌈,세계여행7995,2188,2025.12.14,1번째 방문,영수증,웨이팅이 엄청나네요 맛있어요,15,True
훼미리손칼국수보쌈,mobilpolice,551,2025.12.12,1번째 방문,영수증,평소 웨이팅이 많아서 오픈 시간에 맞춰 방문하였습니다. 먼저 수육과 김치가 나와서 배추에 싸서 먹으니 좋습니다. 약간의 밥과 칼국수도 같이 나와 맛있게 잘 먹었습니다. 다음에 또 방문하려구요.,107,True
훼미리손칼국수보쌈,스튜디오hjy,86,2025.12.12,1번째 방문,영수증,가성비 좋아요 고기가 부들부들 양이 많아요,23,True
훼미리손칼국수보쌈,네이버리뷰영수증,1621,2025.12.09,1번째 방문,영수증,,0,True
훼미리손칼국수보쌈,마리마리97,280,2025.12.09,1번째 방문,영수증,보쌈정식 맛있어요! 김치가 다 맛있어요~,22,False
훼미리손칼국수보쌈,밍크 인플루언서,5857,2025.12.09,1번째 방문,영수증,💜 훼미리손칼국수보쌈 : 줄서는 이유가 있는 정식 셋트 메뉴가성비 철철 넘치는 성수동 맛집 중 하나입니다.👍 점심시간에는 11시 조금 넘으면 웨이팅이 있고 기본 웨이팅이 점심시간 기준으로 10~30분 정도 되는 것 같고 웨이팅한 만큼 맛과 가성비가 매우 만족스러웠습니다.❤️ 보쌈 김치 맛 최고 였고 수육 양도 2인분인데 적지 않았고 여기에 밥과 칼국수까지 나왔는데 칼국수 육수 맛도 출중했고 면도 부들부들 국시 느낌이 나면서 매우 만족스러운 식사였습니다.🙏 인당 15000원의 정식이 메인 메뉴인데 가심비와 맛까지 잘 잡은 기분 좋은 점심식사였네요.💛,309,True
훼미리손칼국수보쌈,harry2358,52,2025.12.07,1번째 방문,영수증,"먹다가 찍은 사진이라 많이 안 보이지만 평소보다 고기 상태가 엉망이었습니다. 비계만 있거나 저런식으로 짜투리 고기마냥 나왔는데 말없이 먹다가 옆테이블은 제대로 나온 거 보고 직원분께 여쭤봤습니다. 그랬더니 대답도 없이 휙 가시더니 주방에서 비교적 제대로 된 고기 몇점 더 가져다주셨습니다. 저게 맛있는 고기인데, 고기 더 줬다고 생색내시는데 황당했습니다. 고기 더 얻어먹자고 한 말이 아니었는데도요. 결제한 뒤에 보니 다른 테이블은 다 제대로 나와있길래 직원분께 여쭤보니 다음에 오면 비계 섞인 걸로 달라고 하라는 해결책을 주셨습니다. 같은 돈 내고 먹는데 황당하네요. 방송 나온 이후로 불친절하셨던 건 바쁜 식당이고 굳이 친절할 필요 없다는 생각에 상관 없었지만 음식까지 이러는 건 개선되어야 할 것 같습니다.",398,True
훼미리손칼국수보쌈,류비닝,1290,2025.12.07,1번째 방문,영수증,,0,True
훼미리손칼국수보쌈,애송77,156,2025.12.05,1번째 방문,영수증,푸짐하구 맛있어용,9,False
훼미리손칼국수보쌈,행복마을25,2399,2025.12.05,3번째 방문,영수증,굿!,2,True
훼미리손칼국수보쌈,saddo hn,951,2025.12.02,1번째 방문,영수증,나혼산에 방송 나오고 더 유명해진 칼국수&amp;보쌈 맛집.. 근데 저는 여기 감자전이 젤 맛있어요 ㅎㅎ,58,True
훼미리손칼국수보쌈,노시13,3383,2025.12.02,1번째 방문,영수증,가성비 맛집이에요.. 친절하게 리필도 더 주시고 보쌈김치도 넘 맛나요~,39,True
훼미리손칼국수보쌈,psc****,20,2025.11.30,1번째 방문,영수증,진짜 너무 불친절 끝판왕이심 직원들이 싹 다 싸가지가 너무 없습니다 음식 위생도 엉망입니다 그릇에는 다 고춧가루 묻어있거 음식에 손 넣어서 주고 정말 이랗게 맛 앖고 불친절 한 곳 처음 가봤습니다 재방문 절대 없고요 리뷰보고 가지마세요,131,False
