가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
일등식당,@foodworkerr,676,4,2026-01-02,4.0,True,477,"또간집에서 망원동 주민이 (유명해져서 줄 서면 못 먹을까봐 걱정된다고) 울면서 추천하길래 궁금해서 방문한 해장국집. 제대로 된 깔끔한 해장국이다. 분명 뼈해장국인데 선지 해장국의 결이랄까. 예전에는 몰랐는데 이제 이런 깔끔함이 오히려 해장에 도움 된다는 걸 잘 알고 있다. 처음엔 그릇 가득한 어마어마한 양(특 기준 뼈 4조각)을 보고 놀랐는데, 뼈에 붙은 고기가 그렇게 푸짐하진 않아서 아쉽다. 일반적인 뼈해장국집과 비교하면 부족한 것은 아닌데, 내 기준으로 뼈해장국 집 맛집이라면 뼈에서 고기를 발랐을 때 한 덩어리씩 찢어지는 느낌이 중요한데, 이게 되지는 않았다. 그렇지만 일반 기준 8000원(특 기준 1만1000원)이라는 가격을 감안한다면 이 정도면 가격 대비 굉장히 풍성한 편. 술 마신 다음날 종종 이용하고 싶은 곳이다. 오늘의 메뉴 : 해장국(특) (1.1) 개인 평점 : 4.0/5.0(인증맛집) 카카오맵 평점 : 4.1/5.0(198)",블루 레벨
일등식당,넵넵,471,3.7,2025-12-14,4.0,False,36,깔끔한 맛이에요 무심한듯 하지만 은근히 세심히 친절하게 챙겨주세요,골드 레벨
일등식당,웃는날,182,3.5,2025-12-05,3.0,False,133,심심한 뼈해장국이지만 맛은 은근 짜요 노포 느낌에 위생이나 친절함이 없고 최악은 합석을 시킨다는 것 뼈다귀는 너무 삶아서 국물에 밥 말아먹으면 가끔씩 뼛조각이 씹힙니다 8천원이라는 가성비가 사람을 모으는 곳이지만 딱히 재방문의사는 없습니다,골드 레벨
일등식당,난 진향,1,1,2025-11-15,1.0,False,62,카드단말디 고장이ㅡ이틀이나 가는게 맞을까요? 요ㅡ즘 이산한 일이 많아서 계저ㅏ이체하기는 했는데 찜찜한 기분이..,브론즈 레벨
일등식당,AR.,24,4,2025-10-29,5.0,True,173,"뼈해장국 1등줄만 하네요! 국물도 맑으면서도 깊은 맛이 있고, 우거지도 제대로 끓여져서 나와요. 뼈에 살코기도 많고 매우 부드럽고 고소합니다. 우거지 좋아하는데 실제로 우거지 맛있게 잘 끓여서 주는 집 찾기가 어려운데 여긴 제대로! 심지어 가격도 25년 10월 기준 8천원! 이 가격에 이 맛이라니 대박입니다!",실버 레벨
일등식당,며니,8,4.4,2025-10-27,5.0,False,12,자극적이지않고 맛있어오,브론즈 레벨
일등식당,서울 묵고재비,510,3.3,2025-10-22,4.0,True,133,"이제는 너무 유명해진 망원동 등뼈해장국집, 그래도 가격이나 맛 서비스를 과거와 비슷한 수준으로 유지중. 등뼈해장국 살 많고 부드럽고 가성비 좋음. 줄서서먹거나 멀리서 찾아올정돈 아니지만 근처라면 먹을만하고 포장해서 집에서 끓여먹어도 좋음.",골드 레벨
일등식당,푸다뱅,1191,4.1,2025-09-30,5.0,True,106,"뼈해장국 일등! 이름처럼 일등식당입니다. 뼈 양도 많고 우거지도 너무 맛있고 고기도 잘 삶아져서 잘 풀어지고 고기도 부드럽고 기름이 있어서 담백하고 부드러웠으며, 국물도 깔끔하고 맛있습니다.",퍼플 레벨
일등식당,탱탱균🚊🏊🚴⚽⚾,405,4.2,2025-09-26,5.0,True,96,밥시간되면 꽉찹니다 혼자오시면 모르는분이랑 합석해서 식사 길건너감자탕집 해장국 한그릇 만원인데 여긴 아직 8천원유지하네요 포장은 수시로 할수있구요 포장용기값 1천원 있습니다,골드 레벨
일등식당,ggoolggool,136,4.6,2025-09-25,5.0,True,1,🖤,골드 레벨
일등식당,또먹을텐데,8,3.4,2025-09-25,5.0,False,83,축구 경기 보러가다가 우연히 들렀는데 가성비 매우 좋은 맛집이었습니다. 고기 찍어먹는 소스가 있는지 모르고 그냥 먹었는데 그래도 맛있게 먹었네요. 👍,브론즈 레벨
일등식당,베르미첼리,232,4.4,2025-09-09,5.0,True,105,"이 집 맛있습니다. 부드러운 고기의 맑은 뼈해장국입니다. 고기가 부드럽고, 타 해장국집에 비해 양도 많습니다. 맑지만 필요한 맛은 다 있는 국물도 좋습니다. 오히려 맑은 국물이 매력입니다.",골드 레벨
일등식당,서강주,14,2.3,2025-09-04,1.0,False,29,먹다가 비닐봉ㅈ 같은거 나오ㅓ씀 초심 잃은듯 사장님🥲,브론즈 레벨
일등식당,솔직한리뷰,173,3.6,2025-09-03,4.0,False,154,맑은 뼈해장국 입니다. 싱거운것 같은데 짠 것 같기도 한 특이한 간입니다. 다른가게와의 차별점이라면 고기입니다. 손질깔끔하게 하시는게 느껴지고요. 딱 정해진 양 다 팔리면 문닫는 가게이니 만큼 고기가 정말 신선해요. 내가 뼈해장국 먹으면서 고기질이 좋다고 느껴본거 처음입니다.,골드 레벨
일등식당,미라이,17,2.7,2025-09-02,5.0,False,56,건강한 맛이어서 체력보충이 필요할때마다 생각나는집!! 너무쎈 조미료맛같은거 없어서 먹기좋습니다❤️‍🔥,실버 레벨
일등식당,대소문자,62,2.6,2025-08-15,3.0,False,31,초대 주인 할머니가 계실때랑 맛이 변해서 그냥저냥 밍밍함,실버 레벨
일등식당,밍,101,3.4,2025-08-14,4.0,False,21,뼈해장국 Top5 위생은 잘 모르겠네요,실버 레벨
일등식당,Ninewol,303,3.8,2025-07-13,3.0,False,19,양 많은 것 말고는 특별하지 않다.,골드 레벨
일등식당,11111,89,3.4,2025-07-08,4.0,False,44,국물이 뼈해장국보단 맑은 소고기우거지국 같았는데 계속 마시게 되네요 맛있었습니다,실버 레벨
일등식당,MW BAK,61,3.6,2025-07-06,3.0,True,505,"일단 뼈해장국은 한국인이라면 나름 좀 먹어봤다고 하시는 분들 많으실거다. 회식이건, 해장이건, 다... 여러모로? 자주 먹게되는거같다. 일단 이 집은 11시에 방문했을때도 자리가 거의 꽉 차 있었다. 연예인효과인지 방송효과인지 사실 난 모른다. 그냥 서울에 있는 뼈해장국집이라기에 왔다. 일단 뚝배기에 내어지는데도 뜨거움이 없다. 정말 미지근하다. 서울에 유명세를 가진 집들은 다 이런가? 라는 편견이 생길정도이다. 우거지는 간이 상당히 잘 베어있다. 막 부드러운건아닌데 그렇다고 질기다는 것도 아니다. 오히려 간이잘베고 큼지막해서 맘에든다. 입안가득 맛있다. 고기는 정말 잘 삶아진거같다. 젓가락만 대어도 쏙쏙 빠지는 고기의 부드러움은 실로 놀랍고도 반갑다. 고기자체가 충분히 맛있다. 그리고 뚝배기에 충분하게 들어있는 고기가 보자마자 기분을 좋게한다. 국물은 서울식 해장국 스타일이다. 찐한 육수맛이 아닌 맑은기분. 그래서 부담이 덜하다. 찬은 깍두기 조금에 김치 끝 머 나쁘지않다. 다시 먹고싶다.",골드 레벨
일등식당,AILEHO,65,3.9,2025-07-05,3.0,False,158,맛이 없는 건 아니지만 그렇다고 굳이 찾아올 맛은 아닌듯. 고기가 쉽게 발리는 건 좋았으나 개인적으로 뼈해장국은 좀 더 진한 맛을 선호하는데 약간 맑은 소고기해장국 느낌. 밥공기가 좀 작고 김치랑 깍두기는 맛이 없음. 생선 파는 곳도 아닌데 들어가자마자 나는 비릿한 냄새가 별로였음.,실버 레벨
일등식당,99856,49,2.7,2025-06-22,1.0,False,11,젊은 남자직원 불친절,실버 레벨
일등식당,소쿠,34,4,2025-06-12,1.0,False,59,"사람 입맛들 다 다르다지만, 연하고 싱겁고 휴계소에서 먹는 그저그런 맛이었습니다….. 참 아쉬운 부분 ㅠㅠ",실버 레벨
