가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
뼈탄집 성수역점,Sk,3,5,2026-01-03,5.0,True,388,"처음 방문한 곳이었는데 들어서자마자 깔끔하고 정돈된 인테리어가 인상적이었어요. 매장이 전반적으로 깨끗해서 식사하는 내내 기분이 좋았습니다. 무엇보다 고기 맛이 정말 기대 이상이었어요. 육질이 신선하고 잡내 없이 부드러워서 한 점 먹자마자 “잘 왔다”는 생각이 들더라고요. 굽는 동안에도 향이 좋아서 계속 입맛을 자극했고, 어떻게 먹어도 맛있어서 만족도가 높았습니다. 직원분들도 하나같이 친절하게 응대해 주셔서 처음 방문했음에도 불편함 없이 편하게 식사할 수 있었어요. 필요한 부분을 바로바로 챙겨주시고 설명도 잘 해주셔서 더 좋았습니다. 전체적으로 맛, 분위기, 서비스까지 고루 만족스러운 곳이라 다음에도 꼭 다시 방문하고 싶은 곳이에요. 고기 맛있는 집 찾으시는 분들께 추천하고 싶습니다! 👍",브론즈 레벨
뼈탄집 성수역점,은비,1,5,2026-01-03,5.0,True,20,좌석이 넓고 고기가 양많고 부드러워요,브론즈 레벨
뼈탄집 성수역점,송영은,1,5,2026-01-03,5.0,True,66,가족들이랑 방문했는데 친절하시고 고기도 다 구워주셔서 좋았어요! 매장도 깔끔하고 넓어서 사람 많아도 대화하기 괜찮아요!,브론즈 레벨
뼈탄집 성수역점,승현,1,5,2026-01-03,5.0,True,74,매장이 넓고 깨끗해서 가족 모임하기 좋아요. 밑반찬이 정갈하고 고기도 직접 구워주셔서 맛있게 먹었습니다. 다음에 또 방문하고 싶어요.,브론즈 레벨
뼈탄집 성수역점,김성욱,1,5,2026-01-03,5.0,True,36,분위기좋고 맛있어요 강추합니당 앞으로자주이용할듯!!! 반찬 존맛탱,브론즈 레벨
뼈탄집 성수역점,심국현,2,4.5,2026-01-01,5.0,True,21,음식이 개긋하고 너무 맛있어요 깔끔식당,브론즈 레벨
뼈탄집 성수역점,💦,6,4.3,2026-01-01,5.0,True,14,헐존맛탱..... 또올래요,브론즈 레벨
뼈탄집 성수역점,조재용,1,5,2026-01-01,5.0,True,45,집근처인인데 항상 지나가다 오늘 예약하고왔어요 친절하고 깨끗해요 자주오게될듯하네요,브론즈 레벨
뼈탄집 성수역점,홍서현,1,4,2026-01-01,4.0,True,82,가족과 함께 뼈탄집 성수에 방문했습니다 고기 퀄리티도 좋고 매장 분위기도 아주 쾌적했어요 특히 고기를 직접 구워주셔서 아주 편하고 맛있게 먹었습니다,브론즈 레벨
뼈탄집 성수역점,냠냠,1,5,2026-01-01,5.0,True,41,고기 다 구워주시고 고기 진짜 부드럽고 맛있어요 ! 또 방문하고싶어요 !!,브론즈 레벨
뼈탄집 성수역점,석준,1,5,2026-01-01,5.0,True,10,고기 너무 맛있어요,브론즈 레벨
