store_name,platform,review_count,avg_food_score,avg_price_score,avg_service_score,avg_atmosphere_score,avg_general_score,avg_total_score,positive_ratio,neutral_ratio,negative_ratio
육산장 홍대본점,kakao,67,1.4029850746268657,0.029850746268656716,0.029850746268656716,0.26865671641791045,1.7611940298507462,3.4925373134328357,0.8955223880597015,0.029850746268656716,0.07462686567164178
육산장 홍대본점,naver,109,1.5596330275229358,0.06422018348623854,0.23853211009174313,0.47706422018348627,2.146788990825688,4.486238532110092,0.9908256880733946,0.0,0.009174311926605505
육지,kakao,91,1.7802197802197801,-0.02197802197802198,0.3626373626373626,0.23076923076923078,0.6483516483516484,3.0,0.7802197802197802,0.03296703296703297,0.18681318681318682
을밀대 본점,kakao,107,0.9626168224299065,-0.12149532710280374,-0.037383177570093455,-0.056074766355140186,0.24299065420560748,0.9906542056074766,0.5420560747663551,0.21495327102803738,0.24299065420560748
을밀대 평양냉면,naver,139,1.6115107913669064,-0.014388489208633094,0.014388489208633094,0.08633093525179857,0.6402877697841727,2.338129496402878,0.7697841726618705,0.07913669064748201,0.1510791366906475
이태리국시 성수,kakao,91,1.6703296703296704,0.02197802197802198,0.2087912087912088,0.3626373626373626,1.7362637362637363,4.0,0.9560439560439561,0.02197802197802198,0.02197802197802198
이태리국시 성수,naver,183,2.4153005464480874,0.07103825136612021,0.22950819672131148,0.453551912568306,1.9672131147540983,5.136612021857924,0.9781420765027322,0.01639344262295082,0.00546448087431694
일등식당,kakao,35,1.6,0.22857142857142856,0.05714285714285714,0.0,0.3142857142857143,2.2,0.7428571428571429,0.11428571428571428,0.14285714285714285
일등식당,naver,68,1.4705882352941178,0.27941176470588236,0.07352941176470588,0.08823529411764706,1.2647058823529411,3.176470588235294,0.8529411764705882,0.058823529411764705,0.08823529411764706
장인닭갈비 홍대점,kakao,136,1.3088235294117647,0.11764705882352941,0.051470588235294115,0.15441176470588236,1.0514705882352942,2.6838235294117645,0.7941176470588235,0.058823529411764705,0.14705882352941177
장인닭갈비 홍대점,naver,88,1.4545454545454546,0.2727272727272727,0.4318181818181818,0.1590909090909091,0.6477272727272727,2.965909090909091,0.8295454545454546,0.09090909090909091,0.07954545454545454
조선시대,naver,126,1.6428571428571428,0.10317460317460317,0.16666666666666666,0.5158730158730159,1.8174603174603174,4.246031746031746,0.9682539682539683,0.031746031746031744,0.0
쭌곱창,kakao,64,1.375,0.046875,0.359375,0.078125,1.390625,3.25,0.8125,0.078125,0.109375
쭌곱창,naver,116,2.2672413793103448,0.08620689655172414,0.5086206896551724,0.13793103448275862,1.4741379310344827,4.474137931034483,0.9741379310344828,0.02586206896551724,0.0
태양곱창 성수,kakao,57,0.24561403508771928,-0.05263157894736842,0.17543859649122806,0.07017543859649122,0.017543859649122806,0.45614035087719296,0.5087719298245614,0.08771929824561403,0.40350877192982454
태양곱창 성수점,naver,111,1.5945945945945945,0.25225225225225223,0.15315315315315314,0.10810810810810811,0.7837837837837838,2.891891891891892,0.8648648648648649,0.09009009009009009,0.04504504504504504
할머니의 레시피,naver,66,1.4242424242424243,0.07575757575757576,0.3333333333333333,0.16666666666666666,1.0909090909090908,3.090909090909091,0.7727272727272727,0.06060606060606061,0.16666666666666666
할머니의레시피,kakao,29,0.41379310344827586,0.06896551724137931,-0.6206896551724138,-0.10344827586206896,0.034482758620689655,-0.20689655172413793,0.41379310344827586,0.06896551724137931,0.5172413793103449
홍대 육지,naver,165,2.2484848484848485,0.01818181818181818,0.5878787878787879,0.3575757575757576,1.8606060606060606,5.072727272727272,0.9818181818181818,0.012121212121212121,0.006060606060606061
홍대 조선시대,kakao,61,1.639344262295082,0.11475409836065574,0.3770491803278688,0.5081967213114754,1.8032786885245902,4.442622950819672,0.9836065573770492,0.0,0.01639344262295082
황금콩밭,kakao,44,1.2954545454545454,-0.13636363636363635,0.0,0.09090909090909091,0.36363636363636365,1.6136363636363635,0.6818181818181818,0.09090909090909091,0.22727272727272727
황금콩밭,naver,73,1.5753424657534247,0.0821917808219178,0.0547945205479452,0.0958904109589041,1.1917808219178083,3.0,0.821917808219178,0.0684931506849315,0.1095890410958904
훼미리손칼국수보쌈,kakao,51,0.7058823529411765,0.19607843137254902,-0.11764705882352941,0.0,0.2549019607843137,1.0392156862745099,0.6274509803921569,0.13725490196078433,0.23529411764705882
훼미리손칼국수보쌈,naver,147,1.5918367346938775,0.1564625850340136,0.02040816326530612,-0.05442176870748299,0.48299319727891155,2.197278911564626,0.7414965986394558,0.061224489795918366,0.19727891156462585
