가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
페르시안궁전,카다이프피그🐷,89,3.8,2026-01-01,3.0,True,197,맛은 soso 인도카레가 아닌 이란커리래서 맛이 궁금했는데 솔직히 3분카레랑 맛의 차이를 잘 모르겠음 너무 익숙한 맛.. 닭은 너무 작은데 튀겨놔서 좀 질겨서 발라먹기 살짝 힘들었음 그래도 맛은 괜찮더라 샤프란아이스크림은 한 번 경험해보는걸로 충분한듯 사실 분위기가 너무 특색있어서 재방문의사 있을 뻔(?)했는데 종업원들이 불친절해서 다시 가진 않을 듯,골드 레벨
페르시안궁전,룰루랄라,2,5,2025-12-31,5.0,True,27,치킨커리 먹으러 다시 방문했습니다! 너므 맛있아욤,브론즈 레벨
페르시안궁전,내가 보려고 쓰는 리뷰,76,3.5,2025-12-30,1.0,True,40,비싼데 맛은 평범하고 직원은 불친절하십니다 리뷰이벤트 때문에 평점 높은듯,실버 레벨
페르시안궁전,양양,6,4.8,2025-12-30,5.0,True,34,"시금치커리, 양고기커리 다 맛있어요 난도 보들보들하고 맛있네요",브론즈 레벨
페르시안궁전,Nahid,1,5,2025-12-23,5.0,False,55,"Feels like my home, Iran♡ good music, nice food, thanks",브론즈 레벨
페르시안궁전,고독한미식페페,115,3.8,2025-12-20,5.0,True,38,기존에 먹던 커리랑은 다른 맛으로 맛있음. 개인적으론 이게 더 맛있다,골드 레벨
페르시안궁전,현대드가자,5,4.4,2025-12-20,5.0,True,21,신기하고 사장님이 친절하십니다 맛있어요,브론즈 레벨
페르시안궁전,🥖👗,153,4.1,2025-12-20,4.0,True,14,치킨마크니와 난의 조화!!,골드 레벨
페르시안궁전,차정현,1,5,2025-12-19,5.0,True,13,적당히맵고 맛있습니다!!,브론즈 레벨
페르시안궁전,퀸,1,5,2025-12-19,5.0,True,55,이국적인 분위기에 맛있는 커리와 케밥 즐기기에 딱 좋은 곳! 바삭바삭한 난의 고유한 맛이 압권입니다,브론즈 레벨
페르시안궁전,이애응,54,4.2,2025-12-16,1.0,False,56,왜 유명한거죠 오뚜기매운맛카레+싸구려 콘옥수수+비실한 닭 정말 별로입니다 단 하나도 좋았던 점이 없음,실버 레벨
