group,store,review_text,max_similarity
normal,쭌곱창,쭌곱창에서 식사하고 너무 만족했어요! 곱창이 잡내 없이 고소하고 정말 맛있었습니다 ?? 직원분들도 친절해서 기분 좋게 먹었어요. 양도 푸짐해서 가성비도 좋은 것 같아요! 다음에 또 방문하고 싶은 맛집입니다 ??,0.42614477763134906
normal,쭌곱창,사장님께서 직접 구워주시고 친절하게 먹는 방법도 알려주셔서 쉽고 빠르게 먹었어요! 다음에도 다시 방문하겠습니다??,0.23068753113480797
normal,쭌곱창,너무 맛있고 사장님도 친절하셔요!! 최고??????,0.4805519562228515
normal,쭌곱창,홍대 온김에 평이 좋아서 들렀는데 곱창 양념이 다른 곱창집과 다르게 떡꼬치 양념 같아서 좋았습니다. 사진 그대로이고 파도 맛있어요!,0.1907105583956343
normal,쭌곱창,처음 방문해서 곱창 2인분에 우동사리 추가해서 먹었는데 너무 맛있어요! 사장님도 너무 친절하시고 다음에 또 올게요:),0.29165153323521714
normal,쭌곱창,갈비 양념도 맵지 않고 너무 맛있고 육회도 넘넘 맛있네요!! 다음에도 기회가 된다면 또 방문하고 싶습니다!,0.1884026151851344
normal,쭌곱창,넘무맛싯당ㅋ,0.0
normal,쭌곱창,오늘 친구 처음 데려왔는데 극찬했어요... 너무 맛있어요 정말로........기영이 돼 버림?? 꼭 먹어요 제발,0.17055168954653085
normal,쭌곱창,아진짜너무맛잇어요 지금까지 먹은 곱창이랑 다른느낌!!! 살짝 매워서 육회랑 같이 먹으면 극락이니 꼭 먹어보세용…,0.11759056050368176
normal,쭌곱창,구성도 특이하고 토치로 직접 직화로 구워주는게 보는 맛도 있습니다!! 한번쯤 와보시는걸 추천드려요!,0.09538951525085336
normal,쭌곱창,직원분도 친절하시고 오랜만에 먹는 곱창이라 기대하면서 먹었는데 맛있었습니다.,0.1785168195137521
normal,쭌곱창,별점이 좋아서 와봤는데 왜 좋은지 알겠더라구요 맛있습니다!!,0.20639267473949138
normal,쭌곱창,홍대에서 몇 안되는 단골맛집이에용 강추????,0.21501992583006696
normal,쭌곱창,새로운 곱창 맛이라서 좋아요 생크림이랑 소스 3개랑 같이 먹으니까 신세계! 주말 6시반이후로는 사람 많아지니까 일찍 오세요!,0.12073465212206702
normal,쭌곱창,잡내도 하나도 안나고 양념도 정말 맛있어요! 사장님이 맛잘알이신거같아요... 소스도 다양하고 특별한 곁들임도 있어용 이것도 진짜 신기한데 의외로 너무너무 맛나니까 궁금한 분은 꼭 직접 드시러 와보시길??,0.18681815815123393
normal,쭌곱창,친절하고 맛있어요!!!!!!,0.34961093344666705
normal,쭌곱창,사장님도 친절하시고 음식도 최고~ ?? ??,0.5060038127871453
normal,쭌곱창,저 평소에 곱창 짱 많이 먹는 사람인데 요기 진짜 너무너무노무너무너무너무너무 맛있어요!!!!!!!!!!!!!!???????????? 추천합니다 비 맞으면서 30분 거리 걸어온 보람이 있는 맛이에요 비주얼부터 ㅁㅊ개섹시 맛도 레전드 야무짐!!!!!!!! 동기들한테도 추천할 거예요!!!???????? 고기도 토치로 직접 구워주시고 먹는 법 따로 추천해 주샸는데 너무너무 맛있었어요…?? 알바분이랑 사장님도 굉장히 귀여우세요???? 자주 올게요!!!!!!!!!!!!!!!!!!!!??????,0.12516500395723767
normal,쭌곱창,항상 오는 맛집이에용 맛있습미다!!,0.17069225127244478
normal,쭌곱창,친절하시고 맛있어요 추천드립니다,0.2305724390332086
normal,쭌곱창,홍대 올 때마다 꼭 먹고 갑니다 너무너무 맛있어요 친구가 추천해줘서 왔는데 너무 맛있어서 감동먹었어요,0.27110191207533474
normal,쭌곱창,양 많고 깔끔해요 저번에 왔는데 맛있어서 또 왔어요&gt;-&lt;!!,0.28235241095968533
normal,쭌곱창,너무 맛있어용,0.6668596810970449
normal,쭌곱창,특색있고 너무 맛있어요 :) 불맛 강한게 완전 짱!! 아삭한 숙주와 곱창의 조합! 다이어트 할랬는데 닭발이랑 갈비도 시켜버리게 만드는 마성의 것 곳 jmt,0.13283495397508488
normal,쭌곱창,동생이랑 함께 서울 나들이오면서 온 곳인데 고기도 너무 맛있고 분위기도 좋아요~! 맛있게 먹고 갑니다 ????,0.2742885949985906
normal,쭌곱창,오랜만에 칭구랑 홍대데이트!! 어디갈까하다가 찾은 쭌곱창! 비주얼 미쳤쥬??너무 맛있어요~ 기분좋아짐!! 홍대오면 무조건 와봐야해^^,0.15761520021517192
normal,쭌곱창,6년전에 처음와서 멀리 살아도 간간히 꼭 찾아서와요. 불향에 곱창 진짜 쫀득하연서 맛있고 분위기에 양념도 너무 맛있어요. 앞으로도 종종 올게요!,0.1758662995663481
normal,쭌곱창,갈비랑 곱창이 같이 있는 건 첨 먹어보는데 진짜 맛있어요… 술이 술술술…???? 잘먹고 갑니다!!!,0.1438300965577321
normal,쭌곱창,"친구들이랑 곱창 먹으러 왔는데 닭발, 계란찜, 곱창 모두 너무 맛있어요ㅠㅠ 특히 생크림파인애플 필수입니다!!????",0.17936588565926448
normal,쭌곱창,제 또또또간집이에요 올때마다 너무 맛있고 항상 만족합니다!!,0.1782580224856195
normal,쭌곱창,계속 생각나서 또 먹으러 왔어요!!!!! 맵긴 한데 진짜 맛있어요... 사장님이 알려주시는 조합대로도 먹고 소스가 종류가 다양해서 먹는 재미가 있어요!,0.2055075917137409
normal,쭌곱창,곱창과 갈비를 시켰는데 맛도 좋고 친절하셨어요! 다음에도 재방문 하고 싶어요????,0.13847218960085902
normal,쭌곱창,곱창이 너무 맛있고 냄새가 하나도 안 나요 불맛 대박,0.20565758550741897
normal,쭌곱창,홍대에서 이 정도 가격에 이 정도의 곱창이 나올 수 있네요… 세트 가성비 미쳤습니다!!,0.27480075405707416
normal,쭌곱창,친구들과 오랜만에 서울와서 예약하고 왔는데 사장님도 친절하시고 완전 맛있어요!! 다들 꼭 한번씩 들어주세요!!,0.20342543035789168
normal,쭌곱창,불맛도 좋고 가게도 친구랑 오기에 너무 좋았습니다. 감사합니다.,0.23277300848732946
normal,쭌곱창,친구들이랑 예전에 먹고 맛있던 기억이 있어서 재방문했어요~ 여름인데 가게도 시원하고 좋아요!,0.12555701089066754
normal,쭌곱창,맛있어요♡♡ 직원분도 넘 친절하셔서 좋았습니당,0.1785168195137521
normal,쭌곱창,분위기도 너무 좋고 사장님도 너무 친절하세용ㅎㅎㅎㅎ 맛있게 먹었습니다 또올게요~~,0.2863080398144976
normal,쭌곱창,너무 맛있고 양념도 다양해서 조아요 사장님도 너무 친절하세요??,0.4768107098007419
normal,쭌곱창,엄청 맛있어요!,0.39896850467777617
normal,쭌곱창,홍대에 놀러왔다가 곱창이 특이해서 알아보다가 먹으러왔습니당! 소스도 다양하고 어묵탕에 샐러드에 푸짐해요! 곱창에 숙주에 계란찜하고 맛있게 먹구 갑니다^^ 좋은시간보내고 맛있게 잘먹었겠습니다 :),0.20467324210357726
normal,쭌곱창,맛잇어요 가성비좋아요,0.4786327400882792
normal,쭌곱창,사장님도 너무 친절 하시구 맛있어요!!,0.31680222628951954
normal,쭌곱창,와 직접오셔서 불로 지져주셔서 놀랐어요 구성도 알차서 좋아요. 잘먹었습니다~~,0.15209085562857963
normal,쭌곱창,군대간아들이곱창먹고싶대서방문..ㅋㅋ 평소먹고싶었던곳이라서 야무지게시키심..ㅋㅋ 간도적당하고..세트메뉴강추^^,0.0
normal,쭌곱창,맛있어요! 세트 메뉴 가성비 좋아요,0.3026133751425648
normal,쭌곱창,메뉴 구성부터 맛까지 너무 맛있게 잘먹었습니다 감사합니다!,0.2747628555943382
normal,쭌곱창,와 홍대에 곱창 먹으러왔는데 이런 맛집이있는지 이제알다니 맛은 진짜 보장하고요 사장님 포스부터 맛집 인정입니다 흔하지않은 곱창이라 더 맛난것같구 재방문 또 항거에요 세트메뉴인데 가격도 좋고 소스도 다양해서 쌈먹기 최고임,0.08943077763164523
normal,쭌곱창,세트메뉴 구성이 알차서 좋아요 기본적으로 살짝 매콤한 편입니다!! 양도 괜찮고 갈비도 같은 양념에 볶아서 맛있어요^&amp;^ 다만 가게가 크지는 않아서 기다려야할수도 있습니다~,0.11622698600324481
normal,쭌곱창,B세트 시켰어요 갈비 + 곱창,0.3922716230028355
normal,쭌곱창,홍대입구 곱창하면 쭌곱창? 불맛 쩔어요!!! 비오는날 최고의 선택... 분위기 너무 좋고 !! ㅠㅠㅠ 딱 좋았어요 가성비 미쳤고... 어묵탕에 계란찜이 셋뜨라고..? ㄷㄷ하다 또갈집 확정임,0.15226412873231354
normal,쭌곱창,맛도 매콤! 소스도 다양!!!! 맛있어요 ^^,0.15620014796281043
normal,쭌곱창,맛있어요~ 사장님도 친절하세요!,0.4768107098007419
normal,쭌곱창,주변 지인이 맛있다고 꼬옥 가보라고 해서 와봤는데 역시나 너무 맛있더라구요. 완전 만족입니다!!! 일단 생크림이 나오는게 너무 신기했어요 ㅎㅎ 메뉴도 다양한 조합이라 맛있게 잘 먹었숩니다??,0.14808593414440577
normal,쭌곱창,A세트 시켰습니다 양도 많고 맛도 진짜 맛있었습니다! 사장님이 친절하십니다! 다음에도 재 방문할 정도로 좋았습니다!!,0.22558455430110333
normal,쭌곱창,사장님도 되게 친절하시고 음식도 엄청 맛있었어요!ㅎㅎ,0.5060038127871453
normal,쭌곱창,잘 먹고 갑니다!! 감사합니다!!!,0.3324344512447436
normal,쭌곱창,소스 종류도 많아서 너무맛있어요 재방문의사 100점이에요!,0.18949774074737327
normal,쭌곱창,맛이좋아요!! 사장님 재미있으셔요ㅋㅋㅋ,0.13242820826178547
normal,쭌곱창,메뉴도 다양하고 소주한잔하기에 너무 좋아요~~글고 불맛 가득 곱창이 찐마싯이에요 ㅠㅠ,0.20565758550741897
normal,쭌곱창,맵콤하게 맛있어요.,0.25613488956696073
normal,쭌곱창,여기 진짜 맛있습니다. 홍대 온 사람들은 한 번씩 와 봐야 해요. 세트 메뉴 시키면 계란찜이랑 같이 나오는데 완전 잘 어울립니다. 꼭 먹어보세요.,0.2236769756826381
normal,쭌곱창,벌써 네번정도 왔는데 정말 맛있고 사장님이랑 직원분도 너무 친절하시고 먹고 나면 나중에 또 생각나는 그런맛이에요 ..! ㅠ 진짜 양념곱창 좋아하시는 분들은 꼭 와보세요 !!,0.14053951401869952
normal,쭌곱창,감사합니다! 맛있어요! 담에 또올거에요!!,0.3932516109577112
normal,쭌곱창,분위기가 너무 좋고 음식도 맛있어요 직원분이 맛있게 먹는 법 친절하게 설명해주셔서 좋았어요,0.23093963587348246
normal,쭌곱창,사장님이 누무 친절하세요 쌈까지 싸주셨어요ㅌㅋㅋㅋ가성빋ㅎ 좋고 다른 곱창집과 다르게 소스도 많아서 자주옵니당 ㅎㅎㅎ,0.1907105583956343
normal,쭌곱창,너무너무 맛있어영. 토치로 불쇼도 해주셔서 넘 조아요 만족도 최상 끼에엑 ?????? 담에도 또 먹구 시퍼요 번창하세연??,0.15486271822852482
normal,쭌곱창,살짝 매콤하면서 자극적인 양념이 아주맛있어요! 곱창에서 잡내도 안나고 콩나물이랑 고기도 올려져있어서 확실히 든든합니다 ㅎㅎㅎ 세트로 주문하면 이것저것 사이드가 잘 나와서 더 좋더라구요! 너무 배불러서 볶음밥은 스킵했는데 그만큼 푸짐하고 맛있숩니다 ㅎㅎ,0.14770568083598648
normal,쭌곱창,홍대 근처에서 저녁을 먹는데 처음으로 방문한곳 사장님 너무 친절쓰~ 맛도 베리굿 ㅎㅎ 추천할게요~,0.12030442738210455
normal,쭌곱창,이런 닭발 처음 먹어보는데 양도많고 너뮈맛있어요 재방문의사 완전 있습니다!!,0.17131128876071175
normal,쭌곱창,너무 맛있어요!,1.0
normal,쭌곱창,저는 진짜 일주일에 한번 이상 방문하는 것 같습니다... 너무 맛있고 최고예요 이 곱창 하나 머그러 매번 홍대 방문합니다 !!!,0.1239893727867904
normal,쭌곱창,곱창이 진짜 맛있고 직원분이 너무너무 친절하세요!! 잘 먹었습니당~??,0.2798226981589389
normal,쭌곱창,처음보는 곱창집이고 메뉴가 엄청 신기해요! 맛도 너무 있고 제가 먹어본 곱창집중에서 1등입니다,0.22117484002268556
normal,쭌곱창,가성비 너무 좋고 증말 맛있습니다 강추!!,0.25257832682490977
normal,쭌곱창,곱창 불맛 너무너무 맛있어요!!!! 진짜 첨먹어보는 양념곱창의 맛... 밥 꼭 볶아먹기 ..,0.23850556496493946
