식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
뼈탄집 성수역점,챈63,16,2026.04.20,1번째 방문,영수증,삼겹이랑 항정 시켰는데 진짜 너무 맛있어요. 뼈탄집의 장점은 다구워주시는거예요! 그리고 묵은지인가 같이 구워주시는 김치도 너무 맛있고 파절이도 넘 맛있어요ㅜ 전 고기도 맛있어야하고 사이드나 소스도 맛있어야 하는 편인데 여긴 다맛있어여ㅜㅜ 전지점 다가보고 싶어요 진짜 최고~!,153,True
뼈탄집 성수역점,LuckyMK,75,2026.04.19,1번째 방문,영수증,"여기 고기집 맛있습니다 매장도 넓고 쾌적하고 고기도 다 구워주시고 화장실도 매장 내부에 있고 !! 추천합니다 친절하세용 성수 데이트, 가족 단체모임, 회식으로 추천이용!!",95,True
뼈탄집 성수역점,amelie90,71,2026.04.19,1번째 방문,영수증,고기가 질이 좋고 맛있네요 직원분들도 너무친절하고 매장도 넓어서 좋습니다~!,42,True
뼈탄집 성수역점,rky****,265,2026.04.19,1번째 방문,영수증,친구들이랑 놀거리 찾다가 들렸는데 제대로 먹부림하고 왔네요ㅋㅋ 양도 괜찮고 술이 술술 들어가는 집🍻,55,True
뼈탄집 성수역점,꿀꿀37,9,2026.04.19,1번째 방문,영수증,넘 맛있어요 밑반찬도 다양해서 좋아요,20,True
뼈탄집 성수역점,룩엣제이,95,2026.04.19,1번째 방문,영수증,두툼한 고기를 직원분들이 직접 구워줘서 너무 좋아요! 볶음밥도 치즈폭탄 마싯었어요🤤,46,True
뼈탄집 성수역점,룰루랄라예,66,2026.04.19,1번째 방문,영수증,"오랜만에 친구랑 만나서 고기 먹고싶어서 방문했어요!! 여기 찾은 제 자신..칭찬...너무맛있어요!!!고기가 어쩜이리 쫀득한데 부드럽고,둘이서 엄청먹었네요, 직원분들도 친절하고 너무 만족한 식사였습니다!굳",113,True
뼈탄집 성수역점,양희정40,210,2026.04.19,1번째 방문,영수증,친구들이랑 모임장소로 갔는데 시끄럽지 않고 편하게 먹기 좋았어요! 황정살은 처음 먹어봤는데 쫄깃하면서 고소해서 계속 손 가는 맛이라 또 올거같아요,81,True
뼈탄집 성수역점,Kayff,8,2026.04.18,1번째 방문,영수증,사장님 너무 친절하시고 너무 맛있습니다 뼈탄숙성삼겹살 꼭드셔보세요 대박만족만족,43,True
뼈탄집 성수역점,민지아74,160,2026.04.18,1번째 방문,영수증,삼겹살 진짜 맛있게 먹고 왔어요! 고기 퀄리티도 좋고 구워 먹으니까 엄청 고소하고 부드러웠습니당ㅎㅎ 같이 나온 반찬들이랑 조합도 좋아서 끝까지 맛있게 먹었어요! 매장 분위기도 깔끔해서 편하게 식사하기 좋았던 곳이에요~,121,True
뼈탄집 성수역점,동동러브72,10,2026.04.17,1번째 방문,영수증,"고기,밥,김치찌게 .정말 정말 인생 맛집입니다. 쌀밥의 윤기까지 감동~~~ 왜 블루리본 맛집인지 알겠어요. 강추합니다.",66,True
뼈탄집 성수역점,깽이78,29,2026.04.16,1번째 방문,영수증,직장동료들과 방문 너무맛있구 고기를 구워주셔서 넘좋아요,30,True
뼈탄집 성수역점,인절미토끼,8,2026.04.16,1번째 방문,영수증,고기가 엄청 신선하고 맛있었고 구워주셔서 정말 좋아요! 후식 메뉴도 맛있었습니다! 직원분들도 모두 친절하셔요!,61,True
뼈탄집 성수역점,dot****,39,2026.04.15,1번째 방문,영수증,아 고기 진심 너무맛있어요 ㅠㅠ 육즙가득 쫄깃... 부모님 모시고도 가려고요,42,True
