가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
칸다소바 혜화점,noname,132,4.1,2025-10-19,5.0,True,61,돼지껍데기 아부라소바 강추함. 고기랑 같이 먹는 녹진한 면이랑 느끼함이 없는 부추고명이 정말 정말 훌륭합니다.,골드 레벨
칸다소바 혜화점,7943185,193,3.6,2025-10-17,4.0,False,58,혼밥하기 좋은 곳 인테리어 잘 되어 있고 직원 분들 친절하셨는데 제 입맛엔 안 맞았어요 전 마제소바 먹음,골드 레벨
칸다소바 혜화점,경남대고독한미식가,19,3.6,2025-09-30,5.0,False,15,돈코츠 개맛있음 일본임 그냥,실버 레벨
칸다소바 혜화점,영,4,2.8,2025-09-17,3.0,True,70,맛은 있음 근데 진짜 짜다... 그리고 느끼함 음식 비주얼은 괜찮은데 공간도 좁고 불편하고 한 번은 갈 만한데 두 번은 안 감,브론즈 레벨
칸다소바 혜화점,.,8,2.5,2025-09-06,1.0,False,61,자리도 많은데 왜 혼자온 손님하고 커플하고 같은 테이블 앉히는거임?ㅋㅋㅋ 접객도 좀 생각을 하고 했으면....,브론즈 레벨
칸다소바 혜화점,성호형님,15,2.7,2025-09-05,1.0,False,117,내가간라멘집 중 최악 한입도 못 먹고 버림 어떻게 이걸 먹으라고 주지? 돈코츠라멘 먹었는데 얼마나 비린내가 나던지 저녁엔 가지 마셔요 재탕하나? 같이 간 친구들 다 돈버리고 진짜 휴지로 .. 한입도 못 먹었네요,실버 레벨
칸다소바 혜화점,홍동,9,4,2025-08-21,3.0,True,81,"돈코츠 라멘, 마제소바 주문했습니다. 돈코츠 라멘보다 마제소바가 더 맛있어요 껍데기 추가 추천드립니다. 매장안이 너무 더워서 땀이 나면서 먹었어요",브론즈 레벨
칸다소바 혜화점,진짜루,1,1,2025-08-18,1.0,True,131,진짜 먹어본 라멘중에 제일 별로구요 마제소바는 괜찮지만 또 먹고싶은 정도는 아니고 라멘은 최악이고 여직원 정말 너무 불친절 음식 쾅쾅 놓고 가고 밥공기 줄때 볼링치듯 밀어줌ㅋㅋ 다시는 안가고 가격 맛 음식양 친절 하나도 뭐 뽑을게 없음,브론즈 레벨
칸다소바 혜화점,디어,1013,4.2,2025-08-16,5.0,True,37,시스템이 잘되어있는듯 마제소바보단 아부?소바가 갠적으론 더 맛있음~,블루 레벨
칸다소바 혜화점,쿵쿵이🐵,1012,5,2025-08-12,5.0,True,57,칸다소바 혜화점 마제소바 맛있는곳입니다 친구와 자주 오는곳입니다 공깃밥까지 비벼먹으면 배부르고 좋습니다,블루 레벨
