가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
서래향 대학로점,김대현,27,4.9,2025-12-01,5.0,True,77,면발이 탱글하고 소스 양이 넉넉해서 남은 짜장이랑 건더기에 밥까지 비벼먹음 ㅋㅋㅋㅋ 룸도 있던데 프라이빗하게 식사하고 싶을 때 괜찮을듯!!,실버 레벨
서래향 대학로점,송민국,17,4.9,2025-11-27,4.0,True,36,대학로에서 제대로 된 중식 먹고 싶어서 왔는데 중화비빔밥 존맛탱!,브론즈 레벨
서래향 대학로점,운명,33,4.9,2025-11-25,5.0,True,99,점심으로 들렀는데 메뉴 전반적으로 깔끔한 편이고 맛있어요 유린기 여기 오면 앞으로도 꼭 추가해먹을거예요 되게 괜춘 ㅎ 다른메뉴들 맛도 기대 돼서 담에 다른메뉴들도 먹어보러 올께요,실버 레벨
서래향 대학로점,홍진성,32,4.8,2025-10-29,5.0,True,101,짬뽕 불향이 은근하게 스며들어있고 맛있어요 유린기도 꿀맛..! 꼭시켜드세요 유린기 먹어본곳중에 제일입니다~ 내부 분위기도 너무 좋았어요~~~ ㅎㅎ 인테리어 중식당 같지 않게 고급짐~,실버 레벨
서래향 대학로점,영빈,55,4.9,2025-10-28,4.0,True,104,우연히 들렸다가 353라거생맥주3+1 이벤트 중이라 3잔 주문하니 한잔더 주심 득템한 기분! ㅋㅋ 거품도 부드럽고 시원하게 쭉쭉 넘어가요😆 맛난안주에 잘 마시고 가요! 친구랑 또올예정!!,실버 레벨
서래향 대학로점,김다정,49,4.9,2025-10-26,5.0,True,106,고기 본연의 맛을 제대로 살린 난자완스 덕분에 모두가 만족한 식사였습니다. 분위기도 맛도 모두 훌륭했던 곳이라 다음번 가족 외식이나 중요한 모임 때 꼭 재방문할 예정입니다. 강력 추천합니다!,실버 레벨
서래향 대학로점,손혜민,45,4.9,2025-10-24,5.0,True,102,중국집인데 해산물 퀄리티가 너무 좋음 신선도 좋고 양도 가득담아주심!!! 해물이 가득들어가서 국물도 시원해서 속 제대로 잘 풀림 ㅎㅎ 💓 배부른데 한그릇 더먹고 싶어지는 맛.. 강추!,실버 레벨
서래향 대학로점,소보루,32,4.9,2025-10-21,5.0,True,107,"대학로 마로니에 공원과 주요 공연장 바로 근처에 위치하고 있어 접근성이 매우 뛰어납니다. 공연 관람 전후 식사 코스로 계획하기에 완벽하며, 지리적 이점 덕분에 약속 장소로 잡기에도 편리합니다.",실버 레벨
서래향 대학로점,김슬기,23,4.8,2025-10-21,5.0,True,101,"대학로 터줏대감이라고 소문만 듣다 드디어 와봤는데, 명성이 자자한 이유가 있었네요. 특히 유린기가 정말 인상 깊었어요. 요즘 스타일이랑은 다른, 기본에 충실한 맛이라 더 좋았습니다.",실버 레벨
서래향 대학로점,차혜린,27,4.9,2025-10-16,4.0,True,103,​부모님 모시고 방문했는데 정말 좋아하셨어요. 음식이 자극적이지 않고 담백해서 어르신들 입맛에도 잘 맞았던 것 같아요. 매장도 깔끔하고 분위기도 차분해서 편안하게 식사할 수 있었습니다.,실버 레벨
서래향 대학로점,호이호이,37,5,2025-09-26,5.0,True,133,"큼직하게 들어간 오징어와 새우, 아삭한 채소까지 재료를 아끼지 않은 게 느껴져요. 윤기가 흐르는 진한 짜장 소스에 은은한 불향이 더해져 감칠맛이 일품입니다. 쫄깃한 면발에 푸짐한 건더기를 함께 즐길 수 있어 여럿이 나눠 먹기 딱 좋았어요.",실버 레벨
서래향 대학로점,이지은,25,5,2025-09-19,5.0,True,109,"유린기랑 맥주 먹었는데, 정말 맛있더라고요. 겉은 바삭하고 속은 촉촉한 유린기에 시원한 맥주 한잔 딱 곁들이니까 궁합이 환상적이었어요. 분위기도 좋고 음식도 맛있어서 기분 좋게 식사하고 왔습니다.",실버 레벨
서래향 대학로점,강성민,40,5,2025-09-10,5.0,True,128,"깐풍기 진짜 미쳤음. 튀김옷이 찹쌀이라 그런가, 소스 부어도 안 눅눅하고 끝까지 바삭바삭! 게다가 소스가 매콤달콤해서 너무 잘 어울려! 짜장면이랑 같이 먹으면 진짜 환상의 조합임. 중국집 덕후라면 꼭 먹어봐야 할 메뉴라고 생각함.",실버 레벨
서래향 대학로점,종미니마니모,46,5,2025-08-29,5.0,True,105,칼칼~하니 해산물도 많고 정말 맛있게 잘먹었습니다. 친구랑 둘이 연극보고 먹으러 갔는데 든든하니 배부르더라고요^^짬뽕 국물이 인상적이었어요:) 내부도 넓어서 다음에 모임장소로 추진하려고요~,실버 레벨
서래향 대학로점,호윤,193,3.9,2025-08-22,4.0,True,65,간짜장은 살짝 내가 원하는 스타일은 아니었지만 맛있음 사진에 없지만 짬뽕 👍 당일 공연 티켓 가져가면 군만두 공짜 👍,골드 레벨
서래향 대학로점,베지밀이조아,12,4.8,2025-08-11,5.0,True,106,유린기 맛집!! 튀김이 끝까지 바삭한 게 정말 맛있었어요ㅋㅋ같이 나온 양파랑 양배추 조화가 좋더라고요 맥주 안주로도 대박 잘어울림!! 발렛 가능해서 편하게 이용했네요😄 매장이 시원해서 좋아요,실버 레벨
서래향 대학로점,김형윤,4,5,2025-08-01,5.0,False,4,맛있당!,브론즈 레벨
서래향 대학로점,여유미,1,5,2025-07-18,5.0,False,70,너무 맛있어요! 탕수육 고기가 정말 꽉 차있고 하나도 돈이 아깝지 않았어요. 홀서빙 직원분들도 친절하셔서 맛있게 먹고 갑니다~,브론즈 레벨
서래향 대학로점,goods,47,4.9,2025-07-02,5.0,True,99,여자친구랑 대학로에서 연극보고 중식땡겨서 방문했습니다~ 중화비빔밥 시켰는데 매콤하니 입맛에 딱 맞았어요!! 마침 라거생맥주 행사도 하고 있어서 못 참고 시원하게 한잔 했습니다ㅎㅎ,실버 레벨
서래향 대학로점,이소원,72,4.6,2025-06-13,5.0,False,93,여름 되자마자 개시했길래 중국냉면 먹었는데 면 쫄깃 그 자체ㅠ 그냥 냉면이랑 매력이 다름 뭔가 가벼운 중식 땡길 때 먹기 좋을 듯 같이 먹은 다른 사이드도 맛있었음!!,실버 레벨
서래향 대학로점,장윤비,27,4.6,2025-06-02,5.0,True,84,중화비빔밥은 처음 먹어보지만 예상되는 그 맛인데 맛있었습니다 고추기름에 볶아서 매콤한 맛과 불향이 가득해서 좋았어요 오늘도 한끼 맛있게 잘 먹었습니다.,실버 레벨
서래향 대학로점,피치,25,4.8,2025-05-31,4.0,True,81,"완전 군침도는 비쥬얼이죠 새우, 쭈꾸미, 오징어 등 큼직한 해산물들이 정말 많이 들어있었어요 해산물의 시원한 맛과 매콤한 국물 조화가 최곱니다 👍",실버 레벨
서래향 대학로점,박예인,52,4.8,2025-05-30,5.0,False,72,룸에서 조용하게 저희끼리 먹으니까 눈치도 안 보이고 좋더라구요 ㅎㅎ 아이들이랑 방문하는 가족단위는 더욱 좋아하시지 않을까 싶어요!,실버 레벨
서래향 대학로점,한여름,35,4.9,2025-05-30,5.0,True,63,마파두부 먹으니 든든하고 간도 잘 맞고 맛있어요 완전 한국식의 달달한 마파두부가 아니가 중국식이라 더 맛있더라구요,실버 레벨
서래향 대학로점,estudiando,119,4.2,2025-05-04,5.0,True,65,클래식한 (?) 짬뽕인데 야채와 해산물이 풍부해서 정말 맛있게 먹었어요. 냉이 짬뽕은 냉이철이 끝나서 못 먹었습니다.,골드 레벨
서래향 대학로점,정지오,13,5,2025-04-15,5.0,False,103,"저희는 대학로에서 연극 보기 전, 혜화역 근처 맛집이라 찾아간 곳인데요 직원분들도 친절하면서 서비스도 좋았고 경력이 느껴지는 깊은 맛을 경험할 수 있었던 중식 메뉴들이라 강추합니다 ~!",브론즈 레벨
서래향 대학로점,전제민,1,5,2025-03-20,5.0,False,40,자장면 진짜 쥑입니다. 역시 중화요리는 자장면!!!! 너무 맛있었어요~~,브론즈 레벨
서래향 대학로점,김정수,1,5,2025-03-20,5.0,True,58,오오 냉이 짬뽕 처음 먹어 보았는데 너무 좋았어요~~ 또 간이 너무 쌔지 않아서 더 좋았던거 같아요 ~~,브론즈 레벨
서래향 대학로점,정홍섭,2,5,2025-03-18,5.0,True,29,근래 먹었던 짬뽕 중 최고!!! 재방문 의사 100%,브론즈 레벨
서래향 대학로점,현,29,3.1,2025-03-05,1.0,False,8,수서점도 별로임,실버 레벨
서래향 대학로점,김도희,6,4.7,2025-02-22,4.0,True,66,중식이지만 느끼하지 않고 담백하네요 신선한 재료를 사용하는것 같아 재료의 식감을 다 느낄 수 있네요. 다음에.또갈듯 ㅎ,브론즈 레벨
서래향 대학로점,쓩쓩,84,4.9,2025-02-20,4.0,True,73,"지인들이랑 방문했는데 이벤트 라거생맥주 3+1 해서 바로 주문해서 먹고ㅋ 대체적으로 맛있었고~ 쟁반짜장, 짬뽕 맛이 마음에 들었음!",실버 레벨
서래향 대학로점,esfj,33,3.6,2025-02-15,2.0,False,89,맛: 별로임. 매우 나쁘진 않음. 주문 후 음식 나오는데 걸리는 시간이라던지 여러모로 실망스러움. 나쁜 음식점은 아니지만 왜이렇게 후기가 좋은지 전혀 모르겠음.,실버 레벨
서래향 대학로점,가으리,62,4.8,2025-02-14,5.0,True,146,유린기 대박 ㅋ 비린 맛 전혀 없규 상큼한 소스랑 튀김이 잘 어울려여 속은 촉촉한데 겉은 바삭해여 사진에 소리까지 들어가면 좋을 듯..ㅠㅠㅋㅋ 양념 묻은 곳도 바삭거려여 ㅋㅋ 연극 보고 들른 곳인데 데이트 코스로 딱이에여 중국집이 무슨 카페마냥 분위기 좋아여 ㅋ,실버 레벨
서래향 대학로점,이유진,51,5,2025-02-12,5.0,True,115,근처 갔다가 런닝맨 촬영장소 있다고해서 가본곳이였는데 띠용 생맥3+1이라니 바로 친구랑 두잔씩 캬 중식당이라 빨갛고 화려한곳일줄 알았는데 카페같은 인테리어였어요 완전 취저... 다음에 재방문 의사 있습니다!,실버 레벨
