가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
효제루,형이 5점줬다는건 믿고가라(평균2점),252,2.8,2025-10-14,5.0,True,13,몇안남은 훌륭한 짬뽕맛집,골드 레벨
효제루,무기력한참새,211,3.6,2025-10-03,5.0,True,97,짬뽕 2개로 예쁘게 나눠주셨어요👍 국물 찐하고 맛있어요 탕수육도 존맛탱 제가갔을땐 오픈 20분만에 자리 다찼고 브레이크타임전에도 재료소진으로 문닫을때도 있어요 참고하세요..!,골드 레벨
효제루,kdiver,61,2.6,2025-09-29,3.0,True,22,술자리하기에는 미흡 간단한 식사자리 추천,실버 레벨
효제루,밥밥,205,3.7,2025-09-24,5.0,True,21,짬뽕. 탕수육의 fm 이맛이 먹고싶었음,골드 레벨
효제루,전잉간,67,4.7,2025-09-11,5.0,False,12,탕수육에 뽀뽀하고 싶음,실버 레벨
효제루,ㅋㅋ,468,3.8,2025-08-02,5.0,True,283,"짬뽕은 확실히 맛있고 짜장면은 옛날 스타일이라 호불호가 있을것 같아요. 탕수육 예전에 처음 먹고 두번째로 먹어보는데 아주 맛있습니다. 튀김옷이 잘 발려져 있어 식어도 아주 맛있는 탕수육이 됐습니다. 역시 이런 탕수육은 주방컨디션을 많이 타네요. 첫사진이 예전에 갔던 탕수육, 마지막사진이 이번에 먹은 탕수육이에요. 같이간 일행도 처음이랑 두번째도 같이 왔는데 처음 먹은 탕수육이랑 이번에 간 탕수육이랑 너무 다르다고 했어요. 팔보채도 양념맛 약하게마고 후추맛이 나는 맛있는 팔보채예요. 팔보채도 추천입니다.",블루 레벨
효제루,주,149,3.9,2025-07-25,4.0,True,33,탕수육 소스흡착정도가 좋다. 짬뽕은 맛있지만 간이 좀 세다.,실버 레벨
효제루,고독한깔끄미,144,3.8,2025-07-12,5.0,False,15,나는 이집 짬뽕이 맛있던디!,골드 레벨
효제루,베짱이,181,3.6,2025-06-21,5.0,True,111,근래에 보기 드문 소스가 볶아져 나오는 탕수육을 판다. 탕수육이 바삭하고 고소하며 소스의 간이 달콤 새콤함의 밸런스가 좋아 아주 맛있다. 짬뽕도 괜찮앗지만 간이 좀 강한 그냥 무난한정도의 짬뽕이엇음.,골드 레벨
효제루,최희재,4,4.3,2025-06-15,5.0,True,67,탕수육은 부먹도 찍먹도 아닌 볶먹! 최고! 탕수육도 팔보채도 볶음밥 짬뽕 다 맛있었고 짜장은 개인적으로는 좀 아쉬웠어요~,브론즈 레벨
효제루,방랑맛객,121,3.6,2025-06-04,1.0,False,85,먹을텐데를 절대 안믿지만.. 이렇게 실망한적이 없다. 서빙도..실망 음식도..(탕수육 튀김옷은 딱딱하고 고기는 퍽퍽...) 오픈런 줄서서 들어갔지만..ㅠ,골드 레벨
효제루,2BFRANKWITHU,466,3.2,2025-05-23,3.0,True,416,"오후 1시30분이 안 됐는데 점심 장사를 마감하는 바로 그 순간에 가게에 발을 들여놓고 가까스로 대기자 명단에 인원 수와 주문음식을 적어놓을 수 있었다. 그로부터 거의 25분 정도를 더 기다린 후 음식을 받았다. 탕수육(소) 사진만 찍고 나중에 나온 짜장면 사진은 깜빡했다. 선택의 여지라곤 없는 볶먹으로 식초의 시큼한 향이 지배적이다. 튀김옷은 얇은 거, 두꺼운 거 들쭉날쭉이고, 돼지고기는 두께도 길이도 모두 제각각이다. 합정동 플로리다반점 시절보다 나아진 것 같진 않다. 오랜만에 먹어본 짜장면도 그렇다. 배달중국집보다야 낫지만 주인장의 실력이 일취월장했는지는 잘 모르겠다. 지난 16일 평일임에도 굳게 닫혀 있던 당산동 보련각의 셔터문을 뒤로 하고 돌아섰던 탓에 오늘 무심결에 짜장면을 주문했는데 지금 생각해보니 굳이 왜 그랬을까 싶다.",블루 레벨
효제루,cream,82,3.5,2025-05-02,5.0,False,35,맛있어요 특히 탕후루마냥 빠작한 탕수육과 담백하고 깔끔한 짬뽕🍜,실버 레벨
효제루,후기 잘 안남김,3,3.7,2025-04-21,5.0,True,3,맛집.,브론즈 레벨
효제루,밥이좋아,37,4.1,2025-04-17,5.0,False,70,클라스 넘치는 중국집. 호텔 스타일 안 맵고 담백한 짬뽕이 진짜 맛있다. 짜장도 진하고 탕수육도 볶아서 나오는데 아주 맛있음.,실버 레벨
효제루,우주최강러블리,281,5,2025-03-27,5.0,True,20,맛있어요 일행 모두 와야 입장가능해요,골드 레벨
효제루,동키,94,4.3,2025-03-17,5.0,True,63,너무 맛있음ㅠㅠ 특히 탕수육 너무 맛있고 짜장보단 짬뽕이 특별한 맛! 버터를 넣었나..?싶을 정도로 국물이 맛있음,골드 레벨
효제루,Hee🍀,3,5,2025-02-22,5.0,True,33,맛있어요~~짬뽕이랑 군만두 진짜 맛나요~ ๑⃙⃘´༥`๑⃙⃘ಣ,브론즈 레벨
효제루,얌얌펀취,628,3.9,2025-02-20,4.0,False,61,"장점: 탕수육이 정말 맛있고 짬뽕, 볶음밥은 무난 단점: 좁은데 웨이팅심함, 짜장맛없고 고춧가루말고 캡사이신씀",골드 레벨
효제루,🐑,145,3.5,2025-02-11,5.0,True,27,짜장면이 간도 세지않고 맛있습니다 심지어 저렴한편,골드 레벨
효제루,호로록,56,4.3,2025-02-06,3.0,True,77,건더기는 많은데 면이 적음 면보다 양파를 더 많이 먹음 그리고 원래 이런 맛인지 잘못 볶은 건지 모르겠는데 기름맛이 오히려 더 많이 난 듯,실버 레벨
효제루,허재영,207,4.1,2025-02-03,5.0,True,32,과하게 달지 않은 자짱면과 맛있게 볶은 짬뽕 아주 맛있어요,골드 레벨
효제루,가는세월,74,4.2,2025-01-26,4.0,True,40,깔끔하게 맛있는 짬뽕과 탕수육. 먼저 플로리다 반점 맛을 기대했는데...,실버 레벨
효제루,K박,174,2.7,2025-01-25,5.0,True,19,"짬뽕, 짜장면, 탕수육까지 다 굿!",골드 레벨
효제루,맛집탐방고고,192,3,2025-01-14,5.0,False,19,여기 짜장면 맛있음. 잘 먹고 옴.,골드 레벨
효제루,나를 따르라!,50,3.8,2025-01-09,5.0,True,330,"해물짬뽕은 이름에는 해물만 적혀 있지만 돼지고기의 향도 국물에 풀어져있어 감칠맛 나는 국물, 신선한 건더기, 쫄깃 탱탱한 면발의 조화로 나만의 삼위일체에 완전히 부합하는 맛이었다. 탕수육은 탕후루라는 별명이 이해가 될 정도로 소스가 볶아져서 나왔고 튀김이 대단히 바삭했다. 큼지막한 채소도 곁들여 먹으니 정말 맛있었다. 새우볶음밥은 배가 불러서 많이 먹지는 못했지만 고소하게 기본에 충실한 맛이라고 느꼈다. 정말 간만에 만족스러운 중국집을 만났고 먹어본 메뉴가 다 맛있다보니 짜장면,해물짬뽕밥과 같은 식사류와 유산슬, 팔보채, 양장피 같은 요리류 다 정복하고 싶은 욕심이 생기는 맛집이었다.",실버 레벨
