가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
마포양지설렁탕 도화점,서울 묵고재비,510,3.3,2025-04-23,4.0,True,91,"대단히 특별한 맛은 아니지만, 무난하게 먹을만하다. 그리고 배추김치, 파김치를 쇠통에 넣어 마음대로 먹을 수 있게 주는데, 이게 강점임. 멀리서 찾아올 맛은 아님.",골드 레벨
마포양지설렁탕 도화점,JH,7,2.7,2025-04-19,1.0,True,71,맛있어서 포장했더니 누린내가 순대 내장보다 더 심하네요? 포장이 빨리 나온다 했는데 몇일 지난건가봐요. 이렇게 장사하시면 안되죠,실버 레벨
마포양지설렁탕 도화점,pza,8,4.4,2025-04-02,4.0,False,10,변치않는맛입니다!!,브론즈 레벨
마포양지설렁탕 도화점,왜이레,603,3.4,2025-03-23,3.0,True,107,-내장탕 / 천엽이랑 쫄깃한 잡고기들 등이 들어가 있음. 설렁탕과 달리 면사리는 없었고 국물이 맛있었음. 간이 기본적으로 되어 있음. 맛에 비해 가격대는 높은 편. -겉절이와 파김치/ 맛있음.,블루 레벨
마포양지설렁탕 도화점,로맨스카스블루,24,4,2025-03-13,1.0,False,56,여기는 공장처럼 식사하는 곳 같아요.. 맛은 그럭저럭이나 대체로 불친절한 아주머니들이 거슬리네요...,실버 레벨
마포양지설렁탕 도화점,쇼핑왕루이,527,3.9,2025-03-10,3.0,True,129,맛이 없진 않다 하지만 기대가 컸던 탓인가? 아님 설렁탕이 가지고 있는 한계 때문일까? 깍두기는 달고 배추김치는 덜 익었고 가격은 착하지 않고 주차공간은 부족하고 다음에 기회가 된다면 다시 방문하겠지만 한동안은 갈 일이 없을듯 하다,블루 레벨
마포양지설렁탕 도화점,Lonun,827,3.6,2025-03-01,3.0,True,10,지나치게 평범하다.,골드 레벨
마포양지설렁탕 도화점,맛집스파터,229,3.2,2025-02-23,3.0,False,18,너무 많이 먹어봐서 잘아는 그 맛,골드 레벨
마포양지설렁탕 도화점,아예,1,1,2025-02-08,1.0,True,650,"이디야 1층 매장 바로 앞에 주차장이 있길래 주차했습니다. 30-40분가량 지난 시점에 갑자기 차번호를 부르길래 나갔더니 설렁탕 집에서 이디야 주차장이 아니라고 하더군요. 이디야 주차장처럼 생겨서 착각했고, 꽤 시간이 지났음에도 별 다른 연락이 없어 잘못 주차했다는 생각조차 못 했습니다. 착각이었다 해도 주차를 잘못한 건 제 잘못이 맞습니다. 그로 인해 사장님들이 화가 난다는 것도 백번 이해하고요. 그런데 다짜고짜 저에게 생각이 있냐, 영업방해를 해도 유분수가 있지 남의 사업장 망칠 일 있냐는 둥 혼잣말 섞인 욕들을 포함해 직원 여러명이 고성을 지르며 짧은 시간 내에 별소릴 다 하더군요. 죄송해서라도 설렁탕 먹으려했던 생각이 사라질 정도로요. 참고로 메뉴판보니 설렁탕 한 그릇이 14,000원인데 주차비 18,000원을 내라고 했습니다. 사실 뭐 주차비야 부르는게 값이고 이디야 공간이 아니니 주차비 받겠다고 했으면 잘못한 값이라 생각하고 비용이 얼마가 됐든 기분이 별로 안 상했을 겁니다. 그런데 중요한 건요. 결국에 주차비 받을거였으면 저한테 생각이 있냐는 식의 모욕적 발언하면 안 됐죠? 이거 고소 성립되는거 알고 한 소린가요? 그거 누굽니까? 저도 식사하려 했던 고객인데 너 한명쯤 안와도 된다는 식의 손님응대~ 역시 장사 잘되는 집이라 다르네요~",브론즈 레벨
마포양지설렁탕 도화점,kingking,228,3.9,2025-02-07,3.0,False,49,설렁탕은 맛있음 김치는 그닥.. 가까운데 설렁탕 찐맛집 한두군데 있는데 거기 가는게 나음,골드 레벨
마포양지설렁탕 도화점,Elly,64,2,2025-02-06,1.0,True,120,배고파서 들어왔더니 설렁탕 한그릇 14000원?! 블루리본있길래 먹어봤더니 평범한데 물가 미쳤다 포기김치 짜지않고 아삭하게 맛있고 파김치 맛있어요 국수사리 그거 얼마한다고 추가금액 천원이나 받다뇨ㅋㅋㅋㅋㅋㅋㅋㅋ돈독기,실버 레벨
마포양지설렁탕 도화점,후후,17,2.8,2025-01-27,1.0,False,99,맛은 좋으나 가격이 점점 오르더니 너무 올랐어요. 마감 9시 30분도 늘 안맞습니다. 하루이틀 그러려니했는데 세번째에요. 8시 30분에도 마감되어 못 먹습니다. 수정즘 해두세요.,실버 레벨
마포양지설렁탕 도화점,빡동,44,3.6,2025-01-25,4.0,False,54,"설렁탕과 그 김치에 대한 기준을 높여버리는 곳. 맛은 변함없이 훌륭, 가격은 그렇지 않아지고있다.",실버 레벨
마포양지설렁탕 도화점,포뇨,86,4.1,2025-01-19,5.0,True,71,긴 말이 필요없는 맛집… 튜닝의 끝은 순정이라는걸 알게 해줬다. 다양하고 화려한 요리들중에서 결국 찾게되는건 이 담백한 설렁탕!,골드 레벨
마포양지설렁탕 도화점,ᆞ,2,3,2025-01-18,5.0,False,11,남녀노소 모두에게 굿,브론즈 레벨
마포양지설렁탕 도화점,hhebvs,5,1.8,2025-01-05,1.0,True,97,새벽에 술마신 상태로 계산하려니깐 사장인지는 모르겠는 머리 없으신 분이 비싸게 계산받으려하네요 이 가격 아니라고 하니깐 계산 해본다면서 그제야 제 가격 받았습니다 당황스럽네요,브론즈 레벨
마포양지설렁탕 도화점,김사장,77,4.8,2025-01-02,5.0,False,50,이곳이 별점 4점을 안 넘기는 것이 이상해서 후기 남김. 설렁탕도 깍두기도 다 매우 맛남.,실버 레벨
