식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
나누미떡볶이 성대본점,달려라티모피즈,849,2025.10.25,1번째 방문,예약,오랜만에 갔는데 그대로여서 좋았습니다 또 생각나게 맛있어요,32,True
나누미떡볶이 성대본점,lk1129,1535,2025.10.22,6번째 방문,영수증,좋아요,3,True
나누미떡볶이 성대본점,rm****,591,2025.10.22,2번째 방문,영수증,좋아요,3,True
나누미떡볶이 성대본점,banny2580,1672,2025.10.18,1번째 방문,,,0,True
나누미떡볶이 성대본점,bea****,1433,2025.10.18,5번째 방문,예약,이번에는 떡이 약간 퍼진 느낌이었어요,20,True
나누미떡볶이 성대본점,미나리캬,114,2025.10.18,1번째 방문,영수증,사장님 불친절... 맛은 다른곳이랑 비슷한 것같은데 왜케 시람이 많은지..ㅎㄷㄷ. 사람 많은건 알겠는데 줄서라 했다가 앞으로 오라고 했다가..기분이 안좋았습니다(장난..?!) 한번 갈만 한 곳이였네요^^,113,True
나누미떡볶이 성대본점,후니유니80,278,2025.10.18,1번째 방문,영수증,대학로를갔으니 이집을 빼놓을수없어서 디저트라고 생각하고먹음 떡이 어찌나 쫄깃쫄깃한지 내친구는 2인분 집가서 먹는다고 포장까지했네여ㅋㅋ 쌀쌀한 날씨라 오뎅이 특히더 맛있었음,95,True
나누미떡볶이 성대본점,Beautysoo,2408,2025.10.17,7번째 방문,영수증,맛있어요,4,True
나누미떡볶이 성대본점,이쁜원생이,2612,2025.10.17,7번째 방문,영수증,굿,1,True
나누미떡볶이 성대본점,miky2850,3681,2025.10.16,18번째 방문,영수증,ㆍ,1,True
나누미떡볶이 성대본점,덕쟈렐라,2165,2025.10.15,1번째 방문,영수증,나누미 떡볶이 넘 먹어보고싶어서 신랑한테 얘기했더니 밤 늦은시간 포장해와서 맛있게 먹었어용😋,51,True
나누미떡볶이 성대본점,바르게7779,2013,2025.10.04,1번째 방문,영수증,,0,True
나누미떡볶이 성대본점,CnLMJ,1778,2025.10.03,1번째 방문,영수증,"대학로 성대입구 떡볶이 맛집으로 인기있는 노포 식당으로 김밥과 부산어묵, 떡볶이, 순대 모두 맛있어요 ~",58,True
나누미떡볶이 성대본점,Per me,435,2025.10.03,1번째 방문,영수증,20년 넘는 단골이에요. 맛은 그대로 자리도 그대 대로 인태리어도 그대로 가격만 2배 넘게 올랐어요. 맛은 있어요~ 예전 맛 그대로~ 쫄깃쫄깃한 떡에 달달 매콤한 소스의 떡볶이 말하면 입 아플 정도로 맛있어요. 하지만 양도 적고 1인분 5천원인데 성인 남자 혼자 2인분은 먹어야 할 정도~ 기본에 충실한 기본김밥 한 종류만 있는데 튼실한 한줄이지만 5천원이면 프랜차이즈 김밥집 기본김밥보다 비싸졌어요. 예전에는 주머니 가벼운 학생들 위주였다면 요즘은 옛맛 그리워 찾는 어른들이 더 많은 듯~ 내부는 엄청 좁아요. 여름엔 솔직히 너무 다닥다닥해서 싫어요. 가방 껴안고 쪼그리고 먹어야하는 공간~ 그래도 한 번 먹어본 사람은 또 먹고싶어지는 맛~ 이제 매장 좀 넓혀서 쾌적하게 먹음 더 좋겠어요,386,True
나누미떡볶이 성대본점,새초미,148,2025.10.03,1번째 방문,예약,김밥 가격에 놀랐는데 떡볶이는 너무 맛있네요 어린이과학관 갔다가 점심먹으러 갔어요,45,True
나누미떡볶이 성대본점,북악산로조오련,193,2025.10.01,1번째 방문,예약,어묵 떡볶이 김밥 그리고 어묵 국물까지 맛있어요!!!,29,True
나누미떡볶이 성대본점,mis****,5,2025.09.27,1번째 방문,영수증,양은 적고 가격은 비싸요 맛도 그냥,19,True
나누미떡볶이 성대본점,핏짜조아,2783,2025.09.25,1번째 방문,영수증,"떡볶이, 오뎅 주문했어요 주문하면 금방 나와서 기다림없이 먹을 수 있어요! 떡이 부드럽고 양념이 맛있네요 오뎅도 통통해서 좋았어요 잘 먹었습니다~~~",83,True
나누미떡볶이 성대본점,jerryjellycat,1564,2025.09.23,3번째 방문,예약,언제 먹어도 맛있다. 변치 않는 맛,19,True
나누미떡볶이 성대본점,Mongii,42,2025.09.21,1번째 방문,예약,맛있어요♥,5,True
나누미떡볶이 성대본점,퐁그리,1292,2025.09.17,6번째 방문,영수증,,0,True
나누미떡볶이 성대본점,Hoduuuu,188,2025.09.16,1번째 방문,예약,떡볶이 맛집이에요,9,True
나누미떡볶이 성대본점,bel****,1839,2025.09.12,8번째 방문,영수증,,0,True
나누미떡볶이 성대본점,오후5시30분,4296,2025.09.10,1번째 방문,예약,굿,1,True
나누미떡볶이 성대본점,까꿍이150,610,2025.09.09,1번째 방문,영수증,"⭐️⭐️⭐️⭐️ 떡볶이 2인분, 김밥 한줄, 오뎅 2개 시켰어요..!! 김밥은 별로구.. 떡볶이랑 오뎅이 맛있어요!!! 떡볶이가 쫀독쫀독하고 매콤달콤하니 전형적인 맛있는 떡볶이💓 맵찔이인 저도 먹을 수 있는 정도였어용!! 다음에 둘이 간다면 떡볶이 3인 오뎅 2개 시킬거 같아요👍🏻 아쉬운점은 가격..ㅎ",169,True
나누미떡볶이 성대본점,Golden_time,1127,2025.09.06,2번째 방문,영수증,떡에 양념이 잘 배어 있어요. 포장은 나눠서 하는 게 좋아요~,34,True
나누미떡볶이 성대본점,hbdtil,545,2025.08.31,1번째 방문,영수증,👍,1,True
나누미떡볶이 성대본점,처ㄹ플레이스,426,2025.08.31,1번째 방문,예약,떡볶이와 어묵맛집~,10,True
