store_name,platform,review_count,avg_food_score,avg_price_score,avg_service_score,avg_atmosphere_score,avg_general_score,avg_total_score,positive_ratio,neutral_ratio,negative_ratio
일등식당,kakao,35,2.2,0.11428571428571428,0.14285714285714285,0.17142857142857143,1.0,3.6285714285714286,0.7714285714285715,0.11428571428571428,0.11428571428571428
일등식당,naver,68,1.8970588235294117,0.11764705882352941,0.16176470588235295,0.10294117647058823,2.4558823529411766,4.735294117647059,0.8529411764705882,0.08823529411764706,0.058823529411764705
장인닭갈비 홍대점,kakao,136,1.7426470588235294,0.0,0.1323529411764706,0.20588235294117646,1.9044117647058822,3.985294117647059,0.8161764705882353,0.04411764705882353,0.13970588235294118
장인닭갈비 홍대점,naver,88,1.8977272727272727,0.045454545454545456,0.5454545454545454,0.17045454545454544,1.3863636363636365,4.045454545454546,0.8522727272727273,0.07954545454545454,0.06818181818181818
조선시대,naver,126,1.9444444444444444,0.031746031746031744,0.1984126984126984,0.373015873015873,3.111111111111111,5.658730158730159,0.9603174603174603,0.03968253968253968,0.0
쭌곱창,kakao,64,1.640625,-0.03125,0.53125,0.046875,2.25,4.4375,0.8125,0.078125,0.109375
쭌곱창,naver,116,2.7241379310344827,0.05172413793103448,0.6293103448275862,0.10344827586206896,2.336206896551724,5.844827586206897,0.9741379310344828,0.02586206896551724,0.0
태양곱창 성수,kakao,57,0.8421052631578947,-0.017543859649122806,0.2982456140350877,0.08771929824561403,0.2631578947368421,1.4736842105263157,0.543859649122807,0.19298245614035087,0.2631578947368421
태양곱창 성수점,naver,111,2.1171171171171173,0.0,0.21621621621621623,0.06306306306306306,1.4954954954954955,3.891891891891892,0.8738738738738738,0.07207207207207207,0.05405405405405406
할머니의 레시피,naver,66,1.9393939393939394,0.10606060606060606,0.5,0.15151515151515152,2.0454545454545454,4.742424242424242,0.803030303030303,0.06060606060606061,0.13636363636363635
할머니의레시피,kakao,29,0.6896551724137931,0.0,-0.41379310344827586,-0.13793103448275862,0.27586206896551724,0.41379310344827586,0.4482758620689655,0.034482758620689655,0.5172413793103449
홍대 육지,naver,165,2.703030303030303,-0.01818181818181818,0.793939393939394,0.24242424242424243,2.915151515151515,6.636363636363637,0.9939393939393939,0.0,0.006060606060606061
홍대 조선시대,kakao,61,1.8524590163934427,0.06557377049180328,0.5573770491803278,0.45901639344262296,2.8360655737704916,5.770491803278689,0.9836065573770492,0.0,0.01639344262295082
황금콩밭,kakao,44,1.6818181818181819,-0.2727272727272727,0.045454545454545456,0.11363636363636363,0.7954545454545454,2.3636363636363638,0.75,0.06818181818181818,0.18181818181818182
황금콩밭,naver,73,2.1506849315068495,0.0136986301369863,0.1232876712328767,0.0821917808219178,2.095890410958904,4.465753424657534,0.8082191780821918,0.0958904109589041,0.0958904109589041
훼미리손칼국수보쌈,kakao,51,0.9215686274509803,0.11764705882352941,0.0196078431372549,0.23529411764705882,0.9215686274509803,2.215686274509804,0.6862745098039216,0.058823529411764705,0.2549019607843137
훼미리손칼국수보쌈,naver,147,2.4149659863945576,0.013605442176870748,0.17006802721088435,0.034013605442176874,1.3197278911564625,3.9523809523809526,0.7959183673469388,0.02040816326530612,0.1836734693877551
