식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
을밀대 평양냉면,반포맛도리,1405,2026.03.26,88번째 방문,,1층 2층 옆집 뒷방. 크게 이렇게 네군데로 구분되어있어요.,33,True
을밀대 평양냉면,psickmsick,606,2026.03.23,2번째 방문,영수증,올해 첫 평냉은 을밀대에서. 날씨가 조금씩 풀리면서 가장 생각나는 음식은 '평양냉면' 그중에 작년 여름 가장 인상 깊었던 곳중 한곳인 을밀대에 다시 방문했습니다. 첫방문은 여름이 한창인 8월 정도 방문했었는데 7개월만에 재방문 입니다. 3시 쯤 방문했는데도 손님들이 꾸준히 들어옵니다. 평냉 두그릇 주문. 10분 정도 기다리면 테이블에 내어주십니다. 예전 방문과 다르게 꾸밈으로 올라간 고기가 부채살인지? 아롱사태인지 심줄이 두텁게 있어 쫄깃한 식감의 고기 입니다. 작년에 먹었던 고기가 더 제취향. ^^;; 제가 생각하는 을밀대의 가장 큰 매력은 두툼한 면발인데. 이번에 찐한 국물이 더 좋았습니다. like 평양면옥(?) ㅎ 맛있게 잘 먹고 갑니다~!,366,True
을밀대 평양냉면,cess2010,1214,2026.03.21,1번째 방문,영수증,"서울온 김에 을밀대...^^, 물냉면 면에도 맛이 느껴지네요...비냉은 쏘쏘~~~, 매장 내부는 레트로 감성이구요...복잡한 곳이라 평일에 오기는 쫌 무리인듯! 가격 물냉,비냉 ₩16,000원 ~~~.",112,True
을밀대 평양냉면,yumyum95,550,2026.03.21,1번째 방문,영수증,"오랜만에 본점에 방문했는데, 맛있네요. 곡물향 가득한 면발과 진득한 평양냉면의 국물까지 잘 먹었어요.",56,True
을밀대 평양냉면,녀니녀니,819,2026.03.21,1번째 방문,영수증,을밀대 넘넘 좋아요~~~!💓💓💓,17,True
을밀대 평양냉면,zl존도히,483,2026.03.15,1번째 방문,예약,을밀대는 평냉+녹두전 무조건임 하 또먹고싶어요 냉면은 말도 필요없고 녹두전도 꼭드세요 앞에서 조금 기다리는데 제 순서에 옆집으로 가세요~ 했는데 진짜 옆집에 옆집이라 써있음,96,True
을밀대 평양냉면,ililiiliiiliil,380,2026.03.14,2번째 방문,영수증,주차장 존재 맛으론 사오이시 가성비 포함 삼팔이시 겨울에도 은근 사람 존재 전은 냉면 다 먹고 시키는게 낫다 맛이 안 느껴짐,69,True
을밀대 평양냉면,김공유1988,32,2026.03.13,1번째 방문,예약,❤️♥️친구 덕분에 알게된 맛집! 언제와도 대기는 피힐수 없는 핫플😋,38,False
을밀대 평양냉면,천개의리뷰,60,2026.03.10,1번째 방문,영수증,먹었던평냉중에 젤맛나옹,12,True
을밀대 평양냉면,홍반장93,296,2026.03.10,1번째 방문,영수증,동네맛집. 여름에는 난리부루스지만 지금은 편안하게 냉면 즐기기에 좋은 시기. 유명세만큼 맛있지만 취향은 각자. 굵고 쫄깃한 면발은 내취향 ㅎㅎ,79,True
