식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
황금콩밭,오래오래코드,290,2026.01.24,1번째 방문,영수증,어 다먹은거밖에 없네 생두부 추천 짜박두부는 내 서타일은 아니였음 좀 칼칼해야되는데 들두구리 너무 기대가 컸나…,62,True
황금콩밭,김태산77,1490,2026.01.21,2번째 방문,영수증,좋아요,3,False
황금콩밭,팔계핑,25,2026.01.12,1번째 방문,영수증,샐러드 먹고 있는데 드레싱 밑에서 벌레가 기어 나왔어요. 아무리 신선하다 해도 보통 얼음물에 담궈 놓으면 죽은채로 발견될 텐데.. 직원 호출 눌렀는데도 계속 안오시길래 직접 그릇 들고 카운터에 가져다 드렸어요. 새우젓 아니냐고 하시길래 움직이니까 직접 관찰해보라 말씀드리니 죄송하다고 하시면서 새걸로 가져다 주셨는데 찝찝해서 손이 별로 안가더라구요. 그리고 코스 2인 주문 받아주신건 감사한데 3인 부터 되는거면 메뉴판에 적어주시면 좋을 것 같아요.,251,True
황금콩밭,배잘리나,75,2026.01.11,1번째 방문,영수증,"오늘 방문해서 추가 고기를 주문했는데, 고기에서 수세미 같은 실오라기 이물질이 나왔습니다. 직원분께 말씀드리니 고기는 다시 준비해 주셨고 확인해 보겠다고 가져가셨지만, 그 이후 어떤 설명이나 사과의 말도 없었습니다. 고기만 새로 나왔을 뿐, 직원이나 계산 시 사장님으로부터 “불편을 드려 죄송하다”는 한마디조차 없어 많이 아쉬웠습니다. 매년 미쉐린에 등재되는 곳이고, 가족이 정말 좋아하던 식당이라 더욱 기대가 컸는데 응대 부분에서는 실망이 컸습니다. 음식의 문제보다도 이런 상황에서의 기본적인 소통과 태도가 더 중요하다고 생각합니다. 좋은 음식과 명성에 걸맞은 응대를 기대하며, 같은 일이 반복되지 않기를 바라는 마음으로 남깁니다",353,True
황금콩밭,kkseob9444,1299,2025.12.28,3번째 방문,영수증,좋아요,3,True
황금콩밭,그런데마리아,1906,2025.12.25,1번째 방문,영수증,두부맛집이라 들러봄 소쿠리두부샐러드는 치즈를 먹는 듯하다 의외로 한우차돌 된장찌개가 아주 고급지게 맛있었다 비지탕은 보통 반반짜글이는 찌개보다는 탕에 가까운맛 음식에 들어간 두부 종류가 다 다른듯 해 두부 좋아하는 분들에겐 좋을듯 맛있다,132,True
황금콩밭,sysoon,427,2025.12.24,3번째 방문,영수증,,0,True
황금콩밭,깜food,466,2025.12.21,1번째 방문,영수증,"마음이 콩밭에 가있다면 황금콩밭임이 분명합니다 마포공덕에 미쉘린 두부 맛집 알고 식사하시나요? 주택을 개조하여 넘나 고즈넉한 인테리어의 황금콩밭인데 매일 새벽 당일 판매할 두부를 100% 국내산 콩과 소금으로 맛깔나게 만들기 때문에 고소하고 달달하기까지한데 콩밭 두부를 고추장과 채수로 뚝배기에 짜글짜글 끓인 두부짜글이가 기가막히고 두부대신 고기를 넣은 돼지짜글이와 반반짜글이, 그 외에 청국장 등도 많이드세요 식사메뉴 말고도 두부전이나 전골, 보쌈 민어찜, 명태회무침, 홍어전 등 한잔 걸치기 좋은 메뉴들과 스페셜 코스요리까지 있으니 꼭 한번 영접해보세요 :)",314,True
황금콩밭,intermission1,639,2025.12.17,2번째 방문,예약,자주 가는 곳이에요:) 윗쪽에 같은 곳에서 하시는 만두? 국수?가게가 있어서 가봤다가 메뉴가 애매해서 그냥 황금콩밭으로 ㅎㅎ 역시 여기가 좋다며.. 반찬들이 다 간간하게 맛있고 두부도 넘 고소합니다,110,True
황금콩밭,61720,1282,2025.12.15,1번째 방문,영수증,맛있어요!,5,True
황금콩밭,cho****,86,2025.12.13,1번째 방문,영수증,생두부 포장해와서 먹었어요 크림같이 부드럽고 고소한맛!! 포장은 대기없이 바로할수있어서 더 편하고 좋아요~~,60,True
황금콩밭,양배추님잘먹고잘살기,254,2025.12.12,1번째 방문,영수증,지인들과 송년모임 한달전쯤 6만원 코스로 모였습니다 음식은 맛있는데 코스가 좀 빈약한 느낌이 있습니다 저만의 생각,63,True
황금콩밭,hyeong16,1103,2025.12.11,1번째 방문,영수증,두부가 부드러우면서도 으스러지지 않아서 맛있었어요! 속에 부담스럽지 않고 든든한 맛집을 찾는다면 추천합니다!,60,True
황금콩밭,Love Eat Play,1219,2025.12.07,10번째 방문,영수증,"손녀를《아이체스 용산》에 데려다 주고 , 맛있는 점심밥 먹으러 애오개역 《황금콩밭》에 왔어요. 불고기가 땡겨서 한우뚝배기불고기 먹었습니다. 뚝배기불고기 나오기 전에 나온 도토리묵 맛있어요. 콩나물이 심심한게 먹기 좋아요. 뚝배기 불고기 간도 적당하고 맛있는 불고기가 듬뿍 들었네요. 당면하고 버섯 먼저 먹고 국물 한입 ... 또 한입 ... 맛있네요. 다 먹고 나니 아주 든든합니다. 마포도서관 아현분관에 예약도서 찾으러 걸어 갑니다.",243,True
황금콩밭,hul0408,13,2025.11.30,1번째 방문,영수증,부모님 모시고 갔는데 반찬이 너무 짜네요ㅠㅠ 리필도 눈치보이고 가격도 싼편이 아닌데…. 직원 분들도 친절하진 않고…재방문 의사는 없어요 미슐랭 믿고 갔는데 좀 실망스러웠어요,96,True
황금콩밭,세상엔맛있는게너무많아,3549,2025.11.24,1번째 방문,영수증,따끈한 한끼를 먹고 싶을때 가보세유~,20,False
황금콩밭,겸손에 마음을 더한 리뷰어,220,2025.11.20,1번째 방문,영수증,"#마포맛집 #황금콩밭 #마포두부요리 #마포한정식 #연말모임 #마포룸식당 #가족모임 #남녀노소 서울 마포에 있는 황금콩밭에서 예약하고 룸에서 식사했어요 😊 두부 요리가 정말 맛있기로 유명한 곳인데, 직접 먹어보니 왜 소문이 났는지 알겠더라고요^^ 코스요리 구성이 알차고 간이 자극적이지 않아 남녀노소 누구나 부담 없이 즐기기 좋은 맛이에요 👍 아이부터 어르신까지 모두 좋아할 깔끔하고 담백한 음식이라 가족 모임에도 잘 어울립니다. 주택을 개조한 공간이라 구옥 느낌 없이 깔끔하고 세련된 인테리어도 마음에 들었어요. 조용한 룸이 있어 연말 모임이나 중요한 자리에도 잘 어울리는 곳입니다^^ 분위기와 맛 모두 만족스러워서 맛있게 잘 먹고 갑니다 😊",359,True
황금콩밭,봄날의곰430,1348,2025.11.10,3번째 방문,영수증,,0,True
황금콩밭,쑤잉쏘쏘,1164,2025.11.10,1번째 방문,영수증,,0,True
황금콩밭,S보리형아2,515,2025.11.09,1번째 방문,영수증,건강한 맛이에요! 가격이 저렴한편은 아니고 주차도 안좋아요 ㅜㅜ 부모님 모시고 갈만해요,48,True
황금콩밭,오바이토리,50,2025.11.06,1번째 방문,영수증,황금콩밭 점심 정식이용했어요. 오랫만에 만난 친구와 귀한 손님과 함께. 여기 청국장을 비롯한 두부요리 등등 너무 맛나요. 청국장은 어찌 이리 냄새하나없이 맛날까요? ^^,94,True
황금콩밭,맛집지도쏘쏘,450,2025.11.02,1번째 방문,영수증,"테이블링 가면서 예약 후 10분 정도 기다렸다가 금방 들어갔어요. 회전이 빠른편이고 두부가 올리브유, 바질과 잘어울릴줄 몰랐네요 짜글이는 밥비벼먹기좋고 콩비지는 부드럽고 고기가 맛있어요",103,True
황금콩밭,푸른하늘0812,158,2025.10.19,1번째 방문,예약,"예약은 정식을 먹어야 합니다 4만원코스인데 두부가 부드럽고 고소해서 맛있어요.전반적으로 간이 심심하고 자극적이지 않은 순수한 맛입니다.멍게젓서비스지만 없으면 서운할 조합입니다.싱거우니까 새우젓, 멍개젓으로 젓가락이 저절로 갑니다. 만족스럽지만 빈약하다는 느낌이 있어요.특히 생선은 이렇게 작은 생선을 얼마만에 먹어보는지 병어라 이해한다지만 가시발라먹기 어려웠고 소쿠리두부 먹을 배는 안남았지만 뭔가 아쉽네요.",228,True
황금콩밭,비도그,948,2025.10.18,1번째 방문,영수증,"믿고 먹는 훌륭한 두부 맛집🥢.. 소백산 콩으로 매일 아침 만드신다는 두부 맛이 매우 고소함. 두부보쌈, 두부전골, 두부젓국, 두부조림, 두부전, 두부완자 등뿐 아니라 코스요리까지 메뉴 다양. 오늘 첫 방문이라 짜박두부 주문. ▪️ 짜박두부란 채소육수,고춧가루 베이스에 간 돼지고기와 콩밭두부,들기름,각종야채를 함께 자작하게 조린 요리. 부드러운 두부가 두툼한 두께. 고춧가루의 빨간색이 먹음직스러워 보이는데 과하게 맵진 않음. 한 냄비 2인이 먹기 푸짐. 건강스러운데다 맛까지 좋으니 참 좋은 음식. ▪️ 그뿐 아니라 너댓 종류 나오는 반찬도 맛있음. 멸치볶음 은근한 간에 작은 멸치 자체의 고소함이 극대화. 김치도 좋음. ▪️ 툐요일 늦은 점심 때 방문. 빈 자리 있었고 주차는 요행히 길거리에 댐🪄 #두부맛집",399,True
황금콩밭,kkseob9444,1299,2025.10.09,2번째 방문,영수증,좋아요,3,True
황금콩밭,집요한탐험가,17,2025.10.08,1번째 방문,예약,점심코스 주문했는데 정말 돈 아까웠어요.. 인당 4만원이나 하는데 반찬도 부실하고 두부요리가 다양하게 나오는 것도 아니에요. 차라리 단품으로 먹었으면 더 만족도가 높았을 것 같습니다.,102,True
황금콩밭,샤방샤방엘리스,895,2025.10.02,1번째 방문,영수증,청국장 두부가 부드러워서 입안에서 그냥 녹아요 반반짜글이 고기와 두부가 들어가 있고 약간 매콤하면서 맛있어요 밑반찬도 깔끔하니 맛있고요 우리쌀과 전통누룩으로 직접만든 콩팥탁주 산미가 강하다고 하네요,110,True
황금콩밭,joycham,2573,2025.09.28,1번째 방문,영수증,부모님이 청국장 좋아하셔서 방문했어요. 구수한 시골청국장이 아니라 아쉬웠는데 부모님과 함께 한 식사여서 나름 즐기고 왔습니다. 직원 언니 친절하시니 너무 좋았어요 평이하게 식사할 수 있는 곳이었네요,110,True
황금콩밭,기억을걷는시간8469,825,2025.09.28,1번째 방문,영수증,두부가 정말부드럽고 맛나요,14,True
황금콩밭,데일리박하쓰,1293,2025.09.18,3번째 방문,영수증,언제나 맛있음,7,False
황금콩밭,프로추앙러,638,2025.09.17,1번째 방문,영수증,두부가 맛있어봤자 두부지.. 라는 생각을 한방에 무너뜨린 집! 말캉고소한 두부가 과일과도 이리 잘 어울릴 줄이야.. 두부와 짭조름한 고추장ㆍ청국장과의 환상 콜라보는 한국사람이라면 누구나 인정할수밖에 없지.. 소박하게 나온 고사리와 나물 반찬들도 하나같이 맛있다..,147,True
황금콩밭,랑리뷰,548,2025.09.16,1번째 방문,영수증,두부인데 느끼하지 않고 맛있어요!! 청국장 두루치기 추천해요😋♥️ 부모님도 맛있게 드셨어요 ㅎㅎ,53,False
황금콩밭,나에스탄,29,2025.09.14,1번째 방문,예약,"두부짜글이, 두부완자 넘 맛있습니다. 밑반찬들도 정갈하니 잘 나왔어요",38,True
황금콩밭,임스소중축복,1785,2025.09.13,2번째 방문,영수증,맛나요. 네이버지도 착각 할 수 있어요. 주차는 2면.,30,False
황금콩밭,위버멘쉬75,1981,2025.09.12,1번째 방문,영수증,시래기비지탕) 비지+채소+돼지고기가 어우러진 숨은 꿀메뉴!,32,True
황금콩밭,intermission1,639,2025.09.07,1번째 방문,예약,된장찌개와 짜글이를 주문했는데 간도 슴슴하고 집밥같은 느낌이에요~ 반찬도 정갈한데 하나하나 정성을 들여서 만든 맛이 납니다! 입맛 없는 와중에 두부 먹어야지 하고 오랜만에 갔는데 역시 맛있습니당👍🏻,110,True
황금콩밭,홍반장4618,1286,2025.09.01,4번째 방문,영수증,맛집입니다. 두부가 참 연해요,16,False
황금콩밭,angssen,416,2025.08.22,1번째 방문,영수증,단독주택 개조해서 분위기 있는 정원에 내집에 들어서는 것같은 친근함~~미쉐린 받은 밥구르망 이라 기대하며 청국장 먹었네요!! 건강해지는 맛 ~~ 좋습니다,85,True
황금콩밭,곰슐랭 33,597,2025.08.22,1번째 방문,영수증,"황금콩팥 일단 맛있습니다! 오랜만에 방문이라 그런지 시스템이 좀 바뀐거 같아요. 일단 일행 모두 와야 입장 가능하고 이분 거리 바로 앞이라 주문 먼저 한다고 해도 절대 안됩니다. 규칙이니 참고해주시면 좋을거 같아요- 두부가 사이즈가 두껍게 바뀐건지 지난번엔 길죽했던 느낌인데 체감상 다르게 느껴졌던거 같아요, 양이 좀 줄었나? 싶었는데 오랜만에 방문이라 이건 잘 모르겠어요. 남자 사장님분 친절한듯 불친절한듯 하시는데 상 치우시도 테이블 잘 닦아주셨으면 더 좋을거 같아요. 상치우고 냅킨으로 쓱쓱 닦으셔서 보기 조금 불편 했습니다. 물티슈로 다시 닦았는데 다행히 깨끗했어요. 밑반찬 간이 좀 쎄진 느낌이지만 본 메뉴 두부가 맛있어서 재방문 의사 있습니다.",366,True
황금콩밭,오기모찌,619,2025.08.19,1번째 방문,예약,"콩요리 먹고싶어 들어갔는데 다 먹고싶은데 메뉴가 많아 뭘 먹을지 고민하다가 짜글이와 콩국수 그리고 가자미식해 주문해서 먹었는데 전부 맛있습니다~ 여름철이라서 그런지 반찬은 조금 짠 맛이 강했고, 찌개와 콩국수 너무 맛있어요 👍🏻 다음에는 커플세트 시켜서 먹어볼게요",147,True
황금콩밭,leehy4735,365,2025.08.16,1번째 방문,예약,"미슐랭,블루리본받은 두부집이라고 해서 왔는데 수십가지의 다양한 두부요리가 있었어요. 두부버섯전골은 자극적이지 않고 속편하게 먹을 수 있는 메뉴였네요! 다른 메뉴도 궁금합니다😀",97,True
황금콩밭,mint chocolate97,1197,2025.08.16,1번째 방문,영수증,음식이 정갈하고 맛있어요 직원분들도 친절하세요,25,True
황금콩밭,맛찬양,276,2025.08.15,1번째 방문,영수증,"황금콩밭은 가족이 생각나는 곳이에요 건강하고 정갈한 좋은 음식이 있으니까요 오래 전에 오고 기다린다는 생각에 자주 못 왔는데 캐치테이블 예약도 되네요 고추장이 진한 두부짜글이와 진한 서리태콩국수 맛있게 먹었습니다 반찬도 좋고, 양도 적지 않은 것 같아요 올여름 첫 콩국수 성공이에요! 콩국수국수 콩국수국수국수 콩콩 소금 안 넣는게 전 더 고소했어요",194,True
황금콩밭,dooball9,1168,2025.08.10,1번째 방문,영수증,뇸뇸 슴슴한듯하지만맛나여,13,True
