식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
일등식당,하프문9,90,2026.01.11,1번째 방문,영수증,망원동의 귀한 맛집 일등식당 성시경님도 다녀가시고 자꾸 유명해지는게 안타까울 따름 ㅠㅠ 개인적으로 절반정도 먹은 후에 나머지 반은 살을 다 발라내고 후추 왕창 뿌려서 푹푹 퍼먹으면 최고 맛있어요,108,False
일등식당,냠냠쩝쩝1,174,2026.01.09,1번째 방문,영수증,"오랜만에 방문한 추억의 뼈다귀 해장국 전문점 일등식당!! 분위기, 맛, 가성비, 친절함까지 역시 일등입니다!!",61,True
일등식당,진지한내돈내산리뷰,138,2026.01.04,1번째 방문,예약,공영주차장도 자리가 없어서 자차보다는 대중교통을 추천해요 점심시간을 이용했지만 대기줄이 길었고 추운날씨에 딱 어울리는 음식이에요 김치도 맛있고 소스도 달짝지근해서 고기랑 잘 어울려요 담백한 감자탕 좋아하시면 입맛에 잘 맞을 것 같아요,130,True
일등식당,지금yr,30,2026.01.02,1번째 방문,영수증,왜??????왜 맛집이라는거죠?????고기는 잡내에 국물은 맹탕인데 시원한맛도 구수한 맛도 없는데 중간만도 못한 집인데....8천원도 아깝네요,79,False
일등식당,항상새로운나,1272,2026.01.01,1번째 방문,영수증,집에서 먹으려고 냄비 들고 출동 해서 2인분 포장해왔는데 양도 많고 개인적으로 좋아하는 국물이라서 또 방문해서는 매장에서 먹어보고 싶네요,76,True
일등식당,예거슈니첼,6925,2025.11.07,8번째 방문,영수증,자극적이지 않고 구수하고 담백한 느낌이라 좋아요,26,True
일등식당,한냠냠,2738,2025.11.05,13번째 방문,영수증,일등식당은 가성비며 맑은 국물맛 일등이요!! 요즘 날씨에 딱이에요,36,True
일등식당,jindorim,2089,2025.10.31,1번째 방문,영수증,맛있어요,4,True
일등식당,라떼시럽,2050,2025.10.31,1번째 방문,영수증,굿,1,True
일등식당,박정순 무궁화,6,2025.10.31,1번째 방문,영수증,맛나요,3,False
일등식당,효해gina,74,2025.10.25,1번째 방문,영수증,#망원 해장국,7,True
일등식당,guswn4285,2106,2025.10.18,1번째 방문,영수증,굿,1,True
일등식당,마이벗,1073,2025.10.15,4번째 방문,영수증,포장해오면 양이 많아서 2인분이 3인분쯤 되는것 같아요~ 온가족이 한끼 맛있게 먹을 수 있습니다 집에서 다시 15분이상 끓인 후에 먹어요 오늘도 맛있게 먹었어요 ~,91,True
일등식당,아이스초코29,1351,2025.10.15,4번째 방문,영수증,가성비 해장국집 포장해서 먹으면 양이 더 많아요(우거지 추가는 안되서 아쉽),42,True
