식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무
쭌곱창,행복한꾸꾸,7,2025.08.18,1번째 방문,영수증,6년전에 처음와서 멀리 살아도 간간히 꼭 찾아서와요. 불향에 곱창 진짜 쫀득하연서 맛있고 분위기에 양념도 너무 맛있어요. 앞으로도 종종 올게요!,80,TRUE
쭌곱창,beauty10,3,2026.02.13,1번째 방문,영수증,3년째 오고있어요 정말 맛있어요!!,19,TRUE
쭌곱창,콩이 엄마8431,5,2025.11.29,1번째 방문,영수증,사장님께서 직접 구워주시고 친절하게 먹는 방법도 알려주셔서 쉽고 빠르게 먹었어요! 다음에도 다시 방문하겠습니다??,62,TRUE
쭌곱창,연섭,38,2025.09.12,2번째 방문,영수증,사장님 너무 친절하시고 좋으세요 :) 고등학생때도 오고 성인 되어서도 오고 평생 맛집입니다,50,TRUE
쭌곱창,쟈363,65,2025.07.07,1번째 방문,영수증,오랜만에 방문했는데 역시 맛있어요! 조금 늦었으면 바로 웨이팅이었을듯ㅠㅠ역시 오랜 시간 홍대에서 살아남은 곳은 이유가 있어요!!양념이 진짜 킥이고 다양한 소스랑 생크림파인애들까지 너무 완벽해요!! 술쟁이들 헤쳐모여!!??????,124,TRUE
쭌곱창,갈릭이 어니언,11,2026.02.25,1번째 방문,영수증,너무 맛있고 양도 푸짐해요!!,16,TRUE
쭌곱창,kin****,13,2025.11.09,1번째 방문,영수증,여자친구랑 데이트하러 와서 맛있게 잘먹고 갑니다~~,28,TRUE
쭌곱창,ccfdd,5,2025.08.24,1번째 방문,영수증,중독적인 맛이에요 맛있게 잘 먹고 갑니다 ^^,25,TRUE
쭌곱창,ryu****,6,2025.05.03,1번째 방문,영수증,홍대에서 이 정도 가격에 이 정도의 곱창이 나올 수 있네요… 세트 가성비 미쳤습니다!!,48,TRUE
쭌곱창,CHAMCHI,3,2025.10.28,1번째 방문,영수증,홍대 쭌곱창 몇 번 와봤는데 항상 맛있고 사장님도 친절하십니다 추천합니다!!,42,TRUE
쭌곱창,으그그각,10,2025.12.19,1번째 방문,영수증,너무 맛있어요옹????,10,TRUE
쭌곱창,wjd****,33,2025.09.18,1번째 방문,영수증,자극적인 맛으로 소주랑 먹기 딱 좋아요 아늑하고 좋은 분위기입니다,36,TRUE
쭌곱창,eri****,27,2026.05.02,1번째 방문,영수증,맛있어요! 술이 술술 들어가네요:),19,TRUE
쭌곱창,syl****,5,2026.02.17,1번째 방문,영수증,처음 온 곳인데 다른 곱창집이랑 다르게 메뉴구성이 알차요 그리고 맛도 잡내 안내고 맛있습니다 사장님도 착하세요????,64,TRUE
쭌곱창,yuy****,3,2025.10.05,1번째 방문,영수증,남자친구와 둘이 와서 새트c 시켰는데 양도 많고 사장님도 친절하셔서 너무 맛있게 먹고 가요 생크림파인애플도 기대 안 했는데 너무 맛있었어요!!,79,TRUE
쭌곱창,민민127,20,2025.08.17,1번째 방문,예약,오랜만에 왔는데 숙주랑 고기가 새로 생겼어요 넘 맛있음 ㅜㅜㅜㅜ,35,TRUE
쭌곱창,mot****,6,2026.01.18,1번째 방문,영수증,사장님도 친절하시고 음식도 최고~ ?? ??,22,TRUE
쭌곱창,김민재6547,18,2025.08.22,1번째 방문,영수증,빠르게 나오고 진짜 맛있어요,15,TRUE
쭌곱창,꾸미632,15,2025.05.14,1번째 방문,영수증,지나다니면서 사람 많은곳이라 맛있어 보여 들어왔는데 소스도 많고 세트로 시켰는데 맛있어요,49,TRUE
쭌곱창,며닠,3,2026.04.04,1번째 방문,영수증,처음 와봤는데 존맛탱 불향까지 완벽 깻잎에 무조건 싸먹어야 해여 필수입니다!,42,TRUE
쭌곱창,김다영53,15,2025.10.05,1번째 방문,영수증,맛있어요! 다국적인 분위기입니다 메뉴가 반반 섞여있아서 둘다 먹고 싶었는데 딱 좋아요,47,TRUE
쭌곱창,이생망9437,18,2025.12.03,1번째 방문,영수증,"음식이 빨리 나와서 좋았고, 곱창이랑 닭발 불맛이 많이 나서 맛있었어요! 그리고 맛있게 먹는 쌈이 있는데 너무 취향저격이어서 좋았습니다",75,TRUE
쭌곱창,킴히41,19,2025.11.08,1번째 방문,영수증,진짜 너무 맛있어요 인생맛집이예요!!! 또 올게요??,28,TRUE
쭌곱창,ato****,22,2026.04.11,1번째 방문,영수증,"친구가 여기 맛집이라고 해서 오게 됐는데요, 사장님도 너무 친절하고 맛있어요!!! 불향이라 맛있게 먹는법도 알려줘서 너무 좋아요!",72,TRUE
쭌곱창,엉잉57,6,2026.01.23,1번째 방문,영수증,새로운 곱창집 맛있어요 ㅠㅠ,15,TRUE
쭌곱창,y87,4,2025.09.04,1번째 방문,영수증,너무 맛있어용!!! 오랜만에 방문했는데 예전 맛 그대로 더 맛있어서 감동이에용 ㅠㅠ,46,TRUE
쭌곱창,run****,18,2025.12.04,1번째 방문,영수증,최고에요!!!!!!!!!!! 앞으로 곱창은 여기서..??????????,34,TRUE
쭌곱창,이야아아소소명망망밍,7,2026.01.18,1번째 방문,영수증,곱창 진짜 맛있어요!!!!! 꼭 먹어 보세요!!,26,TRUE
쭌곱창,csh****,13,2025.06.06,1번째 방문,영수증,추천으로 예약하고 방문하게 되었는데 너무 맛있고 친절하셔서 기분좋게 식사했습니다! 다시 방문의사 100%!! ?? 번창하세요~~^^,72,TRUE
쭌곱창,choilee011280,77,2026.04.24,1번째 방문,영수증,맛있어요~~~~~!,10,TRUE
쭌곱창,오르찬5,8,2026.04.03,1번째 방문,영수증,와.. 여기 너무 맛집이예요!!! 곱창과 갈비를 한 번에 먹을 수 있다고?!! 너무 맛있어요+_+// 매콤한데 파인애플 소스로 싸악 감싸지는데 너무 도랏맨ㅠㅠ 다음에 친구랑 또 올래요:),104,TRUE
쭌곱창,shi****,19,2025.07.02,1번째 방문,영수증,너무 맛있어용,7,TRUE
쭌곱창,geo****,3,2025.09.11,1번째 방문,영수증,사장님이 친절하시구 음식이 맛있어용,19,TRUE
쭌곱창,pau****,74,2025.12.29,1번째 방문,예약,,0,TRUE
쭌곱창,Cameron87,26,2026.03.27,1번째 방문,영수증,너어어어어무 맛있어서 깜놀. 찐맛집이네요!!!!,26,TRUE
쭌곱창,김형주4154,45,2025.10.09,1번째 방문,영수증,맛있어요,4,TRUE
쭌곱창,shjjang,19,2025.12.20,1번째 방문,영수증,너무 맛있어요!!!!,11,TRUE
쭌곱창,도딘도딘,28,2025.12.15,1번째 방문,영수증,학교다닐때 멀어서 못오다가 이 근처 이사오고 나서 자주 오게 됐어요 홍대와서 곱창 먹고싶으면 고민 안하고 쭌곱창으로 옵니다 ㅎㅎㅎ 여기 모르는 친구들도 데려오는데 다들 맛있다고 해요! 3년 전에 처음 왔을때랑 똑같이 맛있어요 사장님도 너무 친절하시구요!! 올때마다 같은 자리 앉는거도 재밌어요 ㅎㅎㅎ 조만간 또올게요 감사합니다!! 아 육회도 맛있으니까 드셔보세요 ㅎㅎ!!,207,TRUE
쭌곱창,서빈3259,46,2025.06.14,1번째 방문,영수증,벌써 두번째 와요!!! 진짜 찐맛집..ㅠㅠ 완전 맛있어요ㅠㅠ 세트로 먹으면 딱입니다.. 최공..,53,TRUE
쭌곱창,이장원2,19,2025.07.08,1번째 방문,영수증,너무 맛있고 가성비도 좋아요,15,TRUE
